CustomerID,Points,Tier
7432,3120,Gold
7433,9661,Platinum
7434,1044,Silver
7435,7018,Gold
7436,5778,Gold
7437,1474,Silver
7438,5449,Platinum
7439,9260,Gold
7440,1582,Silver
7441,9820,Gold
7442,7729,Silver
7443,2149,Gold
7444,4981,Silver
7445,9088,Bronze
7446,7412,Bronze
7447,7753,Bronze
7448,3836,Silver
7449,2075,Silver
7450,9631,Platinum
7451,1152,Bronze
7452,4099,Bronze
7453,1769,Silver
7454,4881,Bronze
7455,6808,Bronze
7456,3274,Bronze
7457,5571,Gold
7458,5503,Silver
7459,3466,Platinum
7460,2221,Platinum
7461,8299,Bronze
7462,2722,Silver
7463,7751,Bronze
7464,4507,Silver
7465,8499,Platinum
7466,7741,Silver
7467,3108,Silver
7468,5539,Silver
7469,6214,Silver
7470,2444,Gold
7471,948,Platinum
7472,9765,Platinum
7473,4516,Bronze
7474,4439,Bronze
7475,6212,Bronze
7476,5478,Gold
7477,1818,Platinum
7478,2045,Platinum
7479,8842,Platinum
7480,7630,Gold
7481,4238,Bronze
7482,829,Platinum
7483,8282,Bronze
7484,4388,Platinum
7485,4635,Gold
7486,3718,Bronze
7487,5415,Silver
7488,9064,Platinum
7489,6462,Bronze
7490,7398,Gold
7491,6184,Bronze
7492,5868,Gold
7493,2747,Gold
7494,8717,Gold
7495,3812,Gold
7496,2810,Gold
7497,5896,Platinum
7498,8595,Silver
7499,6905,Bronze
7500,9356,Platinum
7501,727,Gold
7502,5923,Gold
7503,2817,Bronze
7504,9856,Bronze
7505,1871,Bronze
7506,5601,Platinum
7507,4796,Gold
7508,2913,Bronze
7509,4580,Bronze
7510,1354,Platinum
7511,7709,Bronze
7512,8018,Bronze
7513,3077,Silver
7514,7605,Gold
7515,3038,Platinum
7516,7299,Bronze
7517,4016,Silver
7518,4738,Platinum
7519,7139,Platinum
7520,9364,Platinum
7521,4074,Platinum
7522,1220,Gold
7523,2815,Platinum
7524,1132,Silver
7525,5882,Bronze
7526,7219,Silver
7527,3128,Gold
7528,960,Bronze
7529,1523,Silver
7530,4032,Silver
7531,4757,Platinum
7532,5787,Silver
7533,206,Bronze
7534,3585,Silver
7535,4169,Bronze
7536,9516,Gold
7537,3957,Platinum
7538,9369,Gold
7539,5204,Platinum
7540,2183,Platinum
7541,3241,Bronze
7542,6473,Bronze
7543,9508,Platinum
7544,8798,Bronze
7545,532,Platinum
7546,443,Silver
7547,1228,Bronze
7548,3954,Platinum
7549,1228,Bronze
7550,3301,Gold
7551,2190,Platinum
7552,6836,Bronze
7553,2064,Silver
7554,9648,Platinum
7555,4999,Silver
7556,7086,Gold
7557,3020,Bronze
7558,7981,Gold
7559,1960,Platinum
7560,5489,Gold
7561,8267,Silver
7562,3824,Silver
7563,8916,Platinum
7564,7325,Silver
7565,9477,Gold
7566,4005,Bronze
7567,2174,Silver
7568,7503,Bronze
7569,9222,Bronze
7570,5886,Platinum
7571,2146,Platinum
7572,358,Gold
7573,8545,Silver
7574,7708,Bronze
7575,1853,Gold
7576,9803,Silver
7577,5638,Silver
7578,971,Platinum
7579,2278,Bronze
7580,3629,Platinum
7581,6730,Bronze
7582,2287,Silver
7583,9496,Gold
7584,2990,Platinum
7585,5053,Bronze
7586,7282,Bronze
7587,5053,Gold
7588,6051,Silver
7589,8086,Gold
7590,8357,Bronze
7591,2056,Platinum
7592,212,Platinum
7593,3921,Gold
7594,8251,Bronze
7595,5137,Gold
7596,5339,Platinum
7597,6661,Silver
7598,1388,Silver
7599,4869,Silver
7600,690,Silver
7601,1907,Silver
7602,981,Platinum
7603,4337,Platinum
7604,2827,Platinum
7605,8429,Bronze
7606,1445,Platinum
7607,7577,Platinum
7608,2668,Bronze
7609,9035,Platinum
7610,5833,Platinum
7611,3954,Silver
7612,9360,Platinum
7613,2056,Gold
7614,8517,Gold
7615,1645,Bronze
7616,6382,Silver
7617,1649,Platinum
7618,8977,Silver
7619,2203,Gold
7620,1208,Gold
7621,5683,Gold
7622,5917,Silver
7623,984,Platinum
7624,3294,Bronze
7625,184,Gold
7626,4488,Platinum
7627,7679,Gold
7628,1997,Bronze
7629,3661,Bronze
7630,1534,Platinum
7631,5711,Bronze
7632,7662,Platinum
7633,2779,Platinum
7634,5146,Bronze
7635,7911,Gold
7636,8372,Silver
7637,6088,Silver
7638,1986,Gold
7639,3240,Gold
7640,1849,Bronze
7641,7589,Gold
7642,9023,Platinum
7643,5876,Platinum
7644,6134,Bronze
7645,308,Platinum
7646,5128,Silver
7647,4896,Bronze
7648,624,Gold
7649,2449,Silver
7650,6956,Gold
7651,3162,Platinum
7652,4633,Platinum
7653,2752,Gold
7654,4679,Bronze
7655,1750,Platinum
7656,6345,Platinum
7657,108,Gold
7658,5699,Gold
7659,4361,Bronze
7660,1104,Silver
7661,7723,Platinum
7662,3159,Bronze
7663,7685,Silver
7664,3762,Silver
7665,917,Gold
7666,1501,Silver
7667,6191,Gold
7668,7623,Platinum
7669,2611,Bronze
7670,5283,Silver
7671,5952,Silver
7672,2316,Bronze
7673,5877,Bronze
7674,7702,Bronze
7675,702,Bronze
7676,3385,Platinum
7677,3033,Bronze
7678,3257,Silver
7679,8877,Bronze
7680,2547,Silver
7681,7247,Silver
7682,8340,Gold
7683,6755,Silver
7684,2897,Gold
7685,337,Silver
7686,4507,Gold
7687,7521,Silver
7688,6134,Bronze
7689,5318,Silver
7690,4174,Gold
7691,6881,Gold
7692,5094,Bronze
7693,5972,Platinum
7694,3685,Gold
7695,2863,Platinum
7696,2872,Bronze
7697,8739,Gold
7698,1078,Platinum
7699,3336,Platinum
7700,8862,Bronze
7701,3452,Silver
7702,1926,Platinum
7703,7709,Bronze
7704,1589,Platinum
7705,5393,Gold
7706,4388,Platinum
7707,813,Gold
7708,6874,Bronze
7709,2481,Silver
7710,2436,Bronze
7711,4726,Bronze
7712,98,Platinum
7713,1680,Bronze
7714,2819,Bronze
7715,487,Bronze
7716,9454,Platinum
7717,9584,Bronze
7718,458,Platinum
7719,4264,Silver
7720,2508,Gold
7721,4439,Gold
7722,3700,Gold
7723,9097,Platinum
7724,6371,Platinum
7725,4049,Silver
7726,7298,Bronze
7727,896,Bronze
7728,3852,Silver
7729,6535,Platinum
7730,7403,Gold
7731,6325,Gold
7732,9695,Silver
7733,2722,Bronze
7734,201,Silver
7735,3277,Gold
7736,8404,Gold
7737,4615,Platinum
7738,4763,Bronze
7739,3547,Platinum
7740,7092,Silver
7741,2042,Bronze
7742,8768,Silver
7743,9935,Platinum
7744,7148,Silver
7745,1962,Gold
7746,8415,Bronze
7747,1981,Silver
7748,2757,Bronze
7749,7175,Platinum
7750,7026,Gold
7751,2946,Gold
7752,2875,Gold
7753,6905,Gold
7754,7891,Bronze
7755,9418,Silver
7756,361,Bronze
7757,5669,Silver
7758,7119,Platinum
7759,2205,Silver
7760,9153,Gold
7761,2646,Gold
7762,6082,Bronze
7763,2625,Platinum
7764,6188,Gold
7765,2843,Platinum
7766,3090,Gold
7767,6035,Silver
7768,9474,Bronze
7769,7863,Gold
7770,6468,Platinum
7771,5423,Silver
7772,1575,Silver
7773,2197,Silver
7774,8895,Platinum
7775,5570,Platinum
7776,5477,Platinum
7777,1373,Bronze
7778,5206,Silver
7779,6754,Gold
7780,9533,Bronze
7781,4141,Gold
7782,1697,Gold
7783,2784,Gold
7784,4890,Platinum
7785,3711,Bronze
7786,7592,Bronze
7787,3787,Silver
7788,8479,Gold
7789,7913,Platinum
7790,8533,Silver
7791,2940,Silver
7792,9,Bronze
7793,8901,Silver
7794,1016,Silver
7795,4825,Gold
7796,3078,Bronze
7797,5607,Bronze
7798,4549,Platinum
7799,3314,Platinum
7800,6850,Bronze
7801,7314,Gold
7802,9082,Gold
7803,2377,Bronze
7804,5158,Bronze
7805,3968,Platinum
7806,405,Bronze
7807,9160,Gold
7808,6193,Platinum
7809,5793,Gold
7810,6029,Bronze
7811,4558,Gold
7812,9158,Bronze
7813,9775,Bronze
7814,9783,Bronze
7815,5042,Platinum
7816,4759,Silver
7817,9034,Bronze
7818,1682,Silver
7819,6771,Gold
7820,426,Gold
7821,8365,Bronze
7822,9056,Platinum
7823,6029,Platinum
7824,7012,Platinum
7825,1099,Gold
7826,2587,Bronze
7827,587,Gold
7828,9670,Platinum
7829,4755,Gold
7830,327,Platinum
7831,7313,Silver
7832,5138,Platinum
7833,6600,Bronze
7834,2101,Silver
7835,2615,Bronze
7836,3784,Gold
7837,5851,Platinum
7838,8126,Gold
7839,4263,Platinum
7840,9955,Platinum
7841,1550,Platinum
7842,7386,Bronze
7843,7187,Platinum
7844,3477,Gold
7845,8136,Gold
7846,4724,Silver
7847,2543,Platinum
7848,8086,Gold
7849,5055,Bronze
7850,8697,Bronze
7851,2299,Silver
7852,1939,Bronze
7853,3722,Gold
7854,106,Gold
7855,5005,Gold
7856,3962,Gold
7857,6369,Gold
7858,7037,Bronze
7859,4155,Silver
7860,5765,Platinum
7861,5415,Bronze
7862,8136,Platinum
7863,1157,Gold
7864,5122,Platinum
7865,1518,Silver
7866,4365,Bronze
7867,8737,Bronze
7868,8088,Platinum
7869,164,Silver
7870,4033,Gold
7871,9680,Bronze
7872,4573,Bronze
7873,4220,Silver
7874,4207,Bronze
7875,6677,Gold
7876,9493,Bronze
7877,4071,Bronze
7878,8394,Bronze
7879,8755,Platinum
7880,6565,Gold
7881,9198,Bronze
7882,3466,Platinum
7883,1230,Bronze
7884,7093,Bronze
7885,5516,Gold
7886,8771,Gold
7887,7461,Bronze
7888,6152,Platinum
7889,6620,Platinum
7890,8104,Platinum
7891,1194,Platinum
7892,5602,Silver
7893,7102,Platinum
7894,3411,Bronze
7895,6302,Silver
7896,6879,Bronze
7897,7170,Silver
7898,2137,Silver
7899,2851,Bronze
7900,8289,Bronze
7901,6485,Gold
7902,6232,Platinum
7903,516,Bronze
7904,5899,Platinum
7905,1041,Platinum
7906,3515,Silver
7907,1779,Silver
7908,567,Gold
7909,8773,Platinum
7910,868,Gold
7911,3046,Bronze
7912,5174,Bronze
7913,5377,Silver
7914,3997,Silver
7915,3070,Platinum
7916,1005,Silver
7917,5026,Platinum
7918,2531,Platinum
7919,3167,Gold
7920,8531,Bronze
7921,7341,Platinum
7922,6133,Silver
7923,5185,Silver
7924,8662,Silver
7925,8560,Bronze
7926,7339,Gold
7927,5,Gold
7928,5513,Platinum
7929,375,Bronze
7930,4330,Silver
7931,7225,Gold
7932,90,Bronze
7933,698,Silver
7934,3495,Bronze
7935,9477,Platinum
7936,3115,Silver
7937,3657,Bronze
7938,2056,Gold
7939,1664,Bronze
7940,8442,Bronze
7941,3550,Silver
7942,6843,Silver
7943,9787,Gold
7944,8158,Silver
7945,8645,Silver
7946,3810,Silver
7947,208,Platinum
7948,7840,Platinum
7949,2168,Silver
7950,604,Gold
7951,1068,Platinum
7952,149,Gold
7953,5505,Silver
7954,9158,Gold
7955,2972,Silver
7956,8328,Silver
7957,2637,Gold
7958,4231,Platinum
7959,1657,Bronze
7960,3694,Bronze
7961,8242,Silver
7962,342,Gold
7963,145,Platinum
7964,12,Gold
7965,4733,Gold
7966,7496,Gold
7967,2924,Bronze
7968,236,Gold
7969,2953,Gold
7970,1172,Gold
7971,7087,Bronze
7972,7395,Bronze
7973,1150,Bronze
7974,5955,Bronze
7975,6595,Platinum
7976,7752,Platinum
7977,2896,Platinum
7978,2897,Platinum
7979,8455,Silver
7980,5573,Platinum
7981,5392,Platinum
7982,8821,Gold
7983,5553,Bronze
7984,2284,Platinum
7985,9571,Platinum
7986,9489,Platinum
7987,9050,Platinum
7988,7122,Gold
7989,6903,Silver
7990,6110,Bronze
7991,9328,Bronze
7992,2484,Platinum
7993,9666,Platinum
7994,5924,Bronze
7995,1821,Bronze
7996,2275,Gold
7997,4917,Bronze
7998,4296,Platinum
7999,1883,Platinum
8000,5135,Bronze
8001,9353,Bronze
8002,9583,Silver
8003,1933,Gold
8004,9291,Silver
8005,85,Gold
8006,8150,Bronze
8007,5762,Bronze
8008,1351,Silver
8009,8297,Bronze
8010,88,Platinum
8011,4025,Gold
8012,8602,Bronze
8013,8757,Bronze
8014,4818,Bronze
8015,764,Gold
8016,4544,Gold
8017,6908,Platinum
8018,6602,Silver
8019,767,Silver
8020,5548,Bronze
8021,6096,Platinum
8022,9789,Gold
8023,65,Bronze
8024,5673,Silver
8025,4707,Platinum
8026,8902,Bronze
8027,9970,Bronze
8028,3421,Bronze
8029,5306,Gold
8030,132,Platinum
8031,1199,Silver
8032,4526,Platinum
8033,4105,Gold
8034,9539,Bronze
8035,8195,Silver
8036,4582,Platinum
8037,4873,Platinum
8038,2307,Platinum
8039,2282,Silver
8040,5153,Platinum
8041,5136,Bronze
8042,1174,Silver
8043,9068,Platinum
8044,3773,Platinum
8045,7492,Silver
8046,6260,Gold
8047,2021,Platinum
8048,4830,Silver
8049,4733,Platinum
8050,1221,Gold
8051,4315,Silver
8052,2424,Platinum
8053,8184,Bronze
8054,5599,Silver
8055,2082,Bronze
8056,9392,Gold
8057,7574,Platinum
8058,8618,Bronze
8059,2561,Platinum
8060,5849,Platinum
8061,7107,Gold
8062,9572,Bronze
8063,5225,Silver
8064,7997,Bronze
8065,7468,Bronze
8066,6,Gold
8067,7481,Silver
8068,6128,Bronze
8069,9128,Silver
8070,1522,Bronze
8071,7121,Bronze
8072,6157,Bronze
8073,6861,Silver
8074,6781,Bronze
8075,4551,Silver
8076,5896,Gold
8077,7347,Gold
8078,319,Bronze
8079,6365,Gold
8080,6323,Bronze
8081,4060,Gold
8082,2355,Gold
8083,3245,Platinum
8084,5081,Gold
8085,2343,Bronze
8086,4438,Gold
8087,3486,Silver
8088,2158,Silver
8089,9315,Platinum
8090,5808,Gold
8091,2790,Silver
8092,6364,Gold
8093,1030,Bronze
8094,3148,Silver
8095,6167,Bronze
8096,3991,Platinum
8097,396,Silver
8098,8313,Gold
8099,6970,Bronze
8100,4043,Bronze
8101,9379,Silver
8102,3760,Platinum
8103,4283,Silver
8104,3494,Bronze
8105,7359,Gold
8106,565,Gold
8107,5326,Gold
8108,671,Gold
8109,3098,Gold
8110,1851,Bronze
8111,4006,Platinum
8112,6757,Bronze
8113,1585,Bronze
8114,6845,Silver
8115,4198,Platinum
8116,7553,Silver
8117,1998,Platinum
8118,3512,Platinum
8119,2303,Bronze
8120,1078,Gold
8121,4341,Gold
8122,9969,Silver
8123,5670,Silver
8124,3175,Silver
8125,8218,Platinum
8126,7817,Silver
8127,379,Gold
8128,1212,Gold
8129,647,Bronze
8130,3374,Platinum
8131,4950,Silver
8132,3695,Gold
8133,2371,Platinum
8134,7409,Gold
8135,6632,Bronze
8136,2606,Bronze
8137,7224,Platinum
8138,6407,Silver
8139,3435,Gold
8140,5921,Bronze
8141,3770,Silver
8142,8599,Silver
8143,2500,Platinum
8144,6317,Silver
8145,2137,Platinum
8146,9180,Gold
8147,290,Silver
8148,3965,Silver
8149,6980,Gold
8150,9325,Silver
8151,6226,Gold
8152,8169,Gold
8153,1343,Silver
8154,9345,Bronze
8155,4771,Gold
8156,6341,Silver
8157,5382,Platinum
8158,2899,Platinum
8159,3114,Bronze
8160,9707,Gold
8161,3582,Silver
8162,6062,Bronze
8163,9072,Silver
8164,7189,Platinum
8165,8450,Gold
8166,5924,Platinum
8167,6962,Platinum
8168,3023,Bronze
8169,6165,Gold
8170,5791,Silver
8171,645,Silver
8172,6703,Platinum
8173,9899,Gold
8174,1723,Gold
8175,4263,Gold
8176,2393,Gold
8177,1829,Bronze
8178,464,Platinum
8179,3904,Gold
8180,5685,Silver
8181,4848,Bronze
8182,9992,Bronze
8183,9717,Bronze
8184,118,Platinum
8185,5713,Platinum
8186,4010,Platinum
8187,6476,Bronze
8188,9220,Gold
8189,6116,Bronze
8190,1689,Gold
8191,4907,Bronze
8192,6783,Bronze
8193,3478,Silver
8194,2193,Gold
8195,4502,Platinum
8196,6558,Platinum
8197,7138,Gold
8198,3695,Bronze
8199,8819,Platinum
8200,2257,Bronze
8201,6703,Bronze
8202,9276,Platinum
8203,473,Platinum
8204,2312,Silver
8205,5142,Platinum
8206,379,Bronze
8207,240,Silver
8208,4967,Bronze
8209,7734,Bronze
8210,9832,Silver
8211,9664,Silver
8212,4281,Bronze
8213,2492,Platinum
8214,7662,Bronze
8215,6777,Silver
8216,5535,Gold
8217,4782,Platinum
8218,8993,Gold
8219,430,Bronze
8220,881,Silver
8221,8483,Gold
8222,5138,Silver
8223,8381,Silver
8224,2015,Silver
8225,2951,Platinum
8226,7974,Platinum
8227,8210,Gold
8228,8176,Silver
8229,3878,Bronze
8230,3682,Gold
8231,1424,Platinum
8232,6962,Gold
8233,8173,Bronze
8234,3977,Bronze
8235,2173,Silver
8236,8081,Gold
8237,6541,Silver
8238,7014,Silver
8239,8515,Gold
8240,9986,Silver
8241,4431,Gold
8242,9415,Bronze
8243,1140,Gold
8244,4743,Gold
8245,611,Bronze
8246,9132,Platinum
8247,4270,Gold
8248,354,Gold
8249,9814,Silver
8250,9427,Gold
8251,8625,Silver
8252,4521,Gold
8253,4526,Platinum
8254,6848,Platinum
8255,7235,Gold
8256,7835,Platinum
8257,2534,Bronze
8258,2453,Platinum
8259,3900,Bronze
8260,563,Bronze
8261,858,Bronze
8262,8692,Platinum
8263,7980,Gold
8264,7029,Silver
8265,2154,Gold
8266,8913,Bronze
8267,0,Platinum
8268,1105,Bronze
8269,8162,Gold
8270,3069,Platinum
8271,9495,Platinum
8272,5287,Gold
8273,4665,Silver
8274,1313,Platinum
8275,517,Silver
8276,1373,Gold
8277,5795,Silver
8278,7802,Silver
8279,4481,Silver
8280,4675,Silver
8281,1923,Silver
8282,30,Bronze
8283,895,Bronze
8284,1640,Bronze
8285,779,Gold
8286,3405,Bronze
8287,7443,Silver
8288,9833,Bronze
8289,9969,Gold
8290,4291,Gold
8291,1196,Gold
8292,4518,Silver
8293,1817,Platinum
8294,8384,Silver
8295,7419,Platinum
8296,462,Bronze
8297,4420,Gold
8298,1424,Silver
8299,2053,Bronze
8300,6883,Silver
8301,8133,Platinum
8302,7177,Gold
8303,7390,Gold
8304,7227,Bronze
8305,4766,Platinum
8306,6840,Platinum
8307,5299,Silver
8308,7794,Gold
8309,734,Silver
8310,7789,Platinum
8311,2795,Platinum
8312,5079,Bronze
8313,3102,Gold
8314,3297,Bronze
8315,4110,Silver
8316,7641,Gold
8317,2878,Gold
8318,7895,Gold
8319,1463,Silver
8320,9938,Bronze
8321,1111,Gold
8322,4129,Gold
8323,3957,Bronze
8324,1040,Gold
8325,9630,Platinum
8326,8560,Silver
8327,353,Platinum
8328,3618,Platinum
8329,4358,Silver
8330,1572,Bronze
8331,3561,Platinum
8332,5077,Bronze
8333,9483,Silver
8334,9091,Gold
8335,3614,Silver
8336,8766,Bronze
8337,7723,Gold
8338,1901,Bronze
8339,5636,Platinum
8340,2334,Platinum
8341,8701,Silver
8342,7998,Silver
8343,3845,Platinum
8344,7481,Platinum
8345,8580,Platinum
8346,8014,Gold
8347,9346,Silver
8348,6494,Gold
8349,2980,Silver
8350,3578,Gold
8351,619,Gold
8352,2112,Bronze
8353,4257,Platinum
8354,589,Gold
8355,2954,Silver
8356,6327,Gold
8357,9285,Silver
8358,202,Bronze
8359,8348,Platinum
8360,1152,Gold
8361,684,Platinum
8362,1228,Platinum
8363,7174,Silver
8364,676,Gold
8365,7035,Silver
8366,1626,Gold
8367,6905,Silver
8368,5899,Platinum
8369,2167,Platinum
8370,5052,Gold
8371,8612,Platinum
8372,8862,Silver
8373,5808,Silver
8374,9098,Gold
8375,8601,Silver
8376,7267,Bronze
8377,6305,Gold
8378,8012,Gold
8379,8492,Gold
8380,4565,Gold
8381,6740,Bronze
8382,2074,Bronze
8383,8042,Bronze
8384,3841,Gold
8385,9407,Bronze
8386,3580,Gold
8387,5649,Platinum
8388,6586,Gold
8389,3873,Platinum
8390,1725,Bronze
8391,4745,Bronze
8392,1034,Platinum
8393,6808,Platinum
8394,1485,Silver
8395,98,Platinum
8396,6745,Gold
8397,1101,Silver
8398,2326,Gold
8399,187,Gold
8400,2496,Bronze
8401,7678,Platinum
8402,1542,Bronze
8403,763,Platinum
8404,1196,Bronze
8405,3093,Bronze
8406,400,Gold
8407,1202,Gold
8408,8935,Gold
8409,3284,Platinum
8410,24,Gold
8411,3228,Gold
8412,270,Gold
8413,8749,Bronze
8414,8725,Platinum
8415,2905,Gold
8416,8056,Gold
8417,6575,Gold
8418,2492,Silver
8419,5913,Gold
8420,8686,Silver
8421,2007,Platinum
8422,335,Bronze
8423,2417,Gold
8424,8425,Gold
8425,8978,Platinum
8426,5147,Bronze
8427,2490,Platinum
8428,5765,Gold
8429,2917,Bronze
8430,9495,Gold
8431,5406,Gold
8432,5376,Platinum
8433,565,Bronze
8434,471,Bronze
8435,7309,Silver
8436,4677,Bronze
8437,5455,Bronze
8438,4150,Bronze
8439,4596,Platinum
8440,6848,Silver
8441,2121,Gold
8442,5854,Platinum
8443,227,Platinum
8444,5596,Platinum
8445,3147,Gold
8446,464,Gold
8447,3275,Bronze
8448,7819,Bronze
8449,7701,Platinum
8450,4114,Silver
8451,2414,Silver
8452,4528,Platinum
8453,9744,Silver
8454,9349,Silver
8455,4331,Bronze
8456,4447,Gold
8457,5039,Gold
8458,1168,Gold
8459,4818,Platinum
8460,2579,Gold
8461,7515,Gold
8462,6701,Gold
8463,8885,Bronze
8464,6801,Silver
8465,6271,Silver
8466,4875,Bronze
8467,2293,Bronze
8468,6228,Bronze
8469,5484,Gold
8470,8043,Bronze
8471,5893,Gold
8472,1738,Gold
8473,3605,Silver
8474,2870,Silver
8475,1695,Bronze
8476,1606,Gold
8477,6156,Silver
8478,5062,Platinum
8479,8543,Bronze
8480,9954,Silver
8481,3406,Bronze
8482,8436,Platinum
8483,3174,Bronze
8484,2105,Bronze
8485,8086,Gold
8486,1153,Silver
8487,4608,Gold
8488,8816,Silver
8489,1610,Gold
8490,7089,Silver
8491,4768,Silver
8492,2333,Bronze
8493,8914,Platinum
8494,4747,Gold
8495,9235,Bronze
8496,1902,Silver
8497,9277,Platinum
8498,1646,Platinum
8499,4677,Bronze
8500,9010,Silver
8501,3560,Platinum
8502,9629,Platinum
8503,297,Silver
8504,6755,Bronze
8505,8622,Silver
8506,8708,Gold
8507,9127,Silver
8508,452,Gold
8509,7823,Gold
8510,8381,Silver
8511,2085,Platinum
8512,2411,Bronze
8513,1443,Bronze
8514,4427,Silver
8515,6276,Bronze
8516,6830,Silver
8517,4158,Bronze
8518,9284,Gold
8519,91,Silver
8520,6499,Silver
8521,2592,Platinum
8522,5621,Platinum
8523,46,Platinum
8524,2058,Platinum
8525,6360,Silver
8526,3885,Platinum
8527,9720,Silver
8528,3425,Silver
8529,7450,Silver
8530,6692,Silver
8531,8702,Silver
8532,2285,Silver
8533,1880,Silver
8534,5866,Platinum
8535,1663,Bronze
8536,9905,Bronze
8537,3966,Gold
8538,8854,Platinum
8539,1920,Gold
8540,4587,Silver
8541,2661,Platinum
8542,4090,Gold
8543,7764,Gold
8544,1967,Silver
8545,7225,Bronze
8546,494,Gold
8547,1299,Bronze
8548,3390,Platinum
8549,7157,Platinum
8550,3897,Silver
8551,9308,Platinum
8552,2473,Bronze
8553,4674,Gold
8554,8512,Silver
8555,2709,Bronze
8556,4892,Platinum
8557,1374,Silver
8558,2288,Bronze
8559,1097,Gold
8560,315,Platinum
8561,4306,Platinum
8562,1915,Silver
8563,2998,Gold
8564,7391,Silver
8565,5413,Platinum
8566,3592,Gold
8567,1532,Gold
8568,5250,Gold
8569,6525,Silver
8570,9607,Silver
8571,6749,Bronze
8572,7112,Silver
8573,2184,Bronze
8574,4917,Gold
8575,8572,Bronze
8576,3612,Silver
8577,4882,Silver
8578,6770,Bronze
8579,7174,Bronze
8580,9532,Bronze
8581,6515,Platinum
8582,7259,Platinum
8583,7216,Bronze
8584,648,Platinum
8585,1549,Bronze
8586,1299,Gold
8587,1624,Silver
8588,6521,Gold
8589,220,Platinum
8590,2153,Bronze
8591,5189,Gold
8592,7798,Bronze
8593,3192,Silver
8594,7177,Platinum
8595,9394,Bronze
8596,1035,Platinum
8597,4170,Silver
8598,6180,Bronze
8599,1012,Silver
8600,906,Gold
8601,4191,Gold
8602,8212,Platinum
8603,5231,Silver
8604,3909,Silver
8605,6951,Gold
8606,1944,Gold
8607,5683,Platinum
8608,6586,Gold
8609,2609,Silver
8610,8040,Gold
8611,7403,Platinum
8612,2717,Platinum
8613,2538,Bronze
8614,7592,Silver
8615,9330,Gold
8616,9211,Platinum
8617,3954,Gold
8618,5961,Gold
8619,1796,Bronze
8620,5047,Gold
8621,8521,Gold
8622,5233,Bronze
8623,1107,Gold
8624,5644,Platinum
8625,1245,Silver
8626,4741,Platinum
8627,21,Gold
8628,4327,Gold
8629,2942,Platinum
8630,8318,Gold
8631,9345,Platinum
8632,7782,Gold
8633,8164,Gold
8634,9792,Gold
8635,4506,Platinum
8636,7883,Bronze
8637,8331,Gold
8638,892,Gold
8639,8475,Gold
8640,8182,Bronze
8641,8856,Bronze
8642,9279,Silver
8643,9816,Gold
8644,4281,Silver
8645,5969,Platinum
8646,1851,Bronze
8647,1325,Silver
8648,8983,Silver
8649,333,Platinum
8650,8137,Gold
8651,8083,Silver
8652,1321,Gold
8653,5424,Silver
8654,1274,Bronze
8655,4858,Silver
8656,7362,Platinum
8657,4146,Gold
8658,6569,Gold
8659,7893,Bronze
8660,5114,Silver
8661,7667,Bronze
8662,6838,Bronze
8663,9918,Bronze
8664,3786,Bronze
8665,345,Platinum
8666,4725,Gold
8667,553,Bronze
8668,3023,Bronze
8669,2352,Platinum
8670,5045,Bronze
8671,2433,Gold
8672,3579,Bronze
8673,3124,Platinum
8674,6952,Gold
8675,7763,Silver
8676,1079,Silver
8677,6533,Platinum
8678,7772,Silver
8679,1188,Silver
8680,7181,Bronze
8681,1265,Gold
8682,8453,Bronze
8683,9617,Silver
8684,4351,Platinum
8685,2697,Platinum
8686,5181,Bronze
8687,2528,Bronze
8688,6627,Platinum
8689,7828,Silver
8690,5637,Silver
8691,9865,Platinum
8692,9166,Gold
8693,8380,Bronze
8694,7445,Bronze
8695,2562,Bronze
8696,4589,Silver
8697,9450,Gold
8698,3391,Platinum
8699,2003,Platinum
8700,6319,Gold
8701,2195,Platinum
8702,5737,Platinum
8703,7818,Silver
8704,498,Silver
8705,6245,Gold
8706,9190,Platinum
8707,305,Silver
8708,3392,Bronze
8709,7102,Gold
8710,1165,Silver
8711,3988,Bronze
8712,9615,Silver
8713,8458,Silver
8714,9713,Silver
8715,1800,Platinum
8716,5175,Bronze
8717,2818,Bronze
8718,2910,Platinum
8719,5452,Bronze
8720,9740,Platinum
8721,646,Platinum
8722,2478,Silver
8723,1780,Bronze
8724,3377,Platinum
8725,6962,Gold
8726,1523,Gold
8727,1254,Platinum
8728,8625,Platinum
8729,8070,Silver
8730,2963,Bronze
8731,1895,Platinum
8732,6030,Platinum
8733,5862,Platinum
8734,5504,Silver
8735,5952,Bronze
8736,7965,Platinum
8737,6592,Bronze
8738,3144,Silver
8739,2753,Platinum
8740,3490,Bronze
8741,6394,Bronze
8742,4421,Gold
8743,6275,Platinum
8744,7170,Bronze
8745,7969,Platinum
8746,7510,Bronze
8747,798,Bronze
8748,8404,Gold
8749,3824,Bronze
8750,4682,Gold
8751,9168,Gold
8752,8053,Silver
8753,204,Bronze
8754,4196,Gold
8755,5681,Gold
8756,6169,Silver
8757,897,Bronze
8758,5884,Gold
8759,4751,Platinum
8760,7920,Platinum
8761,5430,Gold
8762,2679,Bronze
8763,5604,Gold
8764,8413,Platinum
8765,1699,Silver
8766,2163,Platinum
8767,1284,Silver
8768,3528,Gold
8769,3220,Bronze
8770,5917,Gold
8771,7631,Platinum
8772,392,Gold
8773,4256,Silver
