CustomerID,ItemID,Quantity
6936,1562,1
6936,701,1
6937,3589,5
6937,367,1
6937,6883,3
6938,7275,5
6938,3321,1
6938,4765,4
6938,7951,3
6939,2360,2
6939,8109,2
6939,5580,1
6940,2186,4
6941,5854,4
6941,9617,4
6941,947,2
6941,8783,2
6942,9488,4
6942,9207,5
6942,4323,1
6942,2556,4
6942,8050,1
6943,7101,4
6943,3270,2
6944,7042,1
6946,6218,4
6946,4984,1
6946,2441,4
6947,1460,4
6947,2666,1
6948,4826,3
6948,4576,3
6948,7472,1
6949,3994,1
6949,748,5
6951,7458,5
6951,8575,3
6951,5331,3
6951,6381,4
6952,9668,2
6952,5556,1
6953,8468,1
6953,2662,1
6953,1732,3
6953,7863,4
6953,4796,4
6954,3758,3
6956,6771,4
6957,9346,4
6957,873,2
6957,3545,1
6957,100,2
6958,5350,4
6958,479,5
6958,7311,5
6960,2480,3
6960,6254,2
6960,4062,4
6960,9478,2
6960,8840,1
6961,7970,4
6962,141,4
6962,9170,4
6962,5943,5
6962,5906,2
6965,1953,5
6965,7650,2
6965,1521,2
6965,7714,5
6966,3326,5
6966,3589,3
6966,6277,3
6967,2403,2
6967,5244,2
6967,4493,3
6967,4587,1
6968,9277,5
6969,2102,2
6969,6715,1
6970,9203,1
6970,1132,1
6970,9440,4
6970,4280,4
6970,9601,5
6971,897,4
6971,9514,5
6973,492,3
6973,1069,5
6973,5646,2
6973,3511,4
6974,811,5
6976,3944,2
6979,6431,4
6979,788,4
6979,9171,2
6979,766,3
6979,2354,1
6980,5342,2
6980,8571,2
6980,8008,2
6980,9912,2
6981,2745,4
6982,2338,1
6982,5057,3
6982,7942,3
6982,7629,4
6982,1928,1
6984,3309,1
6984,4053,4
6984,7966,4
6985,3579,2
6985,6763,3
6987,6919,2
6987,6895,4
6987,8512,2
6987,7518,5
6987,2496,2
6989,2353,2
6989,4325,5
6989,2182,4
6990,1514,1
6990,1644,2
6990,1761,4
6990,4016,2
6990,303,1
6991,9164,4
6991,3388,2
6991,6675,2
6991,4105,1
6991,8406,2
6992,7684,1
6993,6425,4
6993,3940,2
6993,2651,3
6995,6683,2
6995,1859,2
6996,7822,5
6996,2220,4
6996,9215,1
6996,521,5
6997,8124,4
6997,1459,3
6997,5606,2
6998,1409,3
6998,8891,3
6998,5768,4
6999,5544,5
6999,6620,5
6999,5944,5
7000,1164,4
7000,9034,1
7000,5463,2
7001,2878,2
7001,3998,2
7001,8651,3
7002,3232,1
7002,5501,2
7003,1859,2
7003,3176,4
7003,4205,3
7004,139,3
7004,6855,4
7004,3761,4
7005,3631,2
7005,3765,3
7005,9224,5
7006,5723,3
7006,85,2
7006,470,4
7007,5787,2
7007,3709,3
7007,2031,2
7008,9400,3
7008,7398,1
7008,3595,3
7009,1488,5
7009,3880,4
7010,5298,5
7010,6068,1
7010,757,4
7011,5784,1
7011,6341,3
7011,2296,4
7012,3777,4
7012,3561,3
7012,4070,3
7013,2143,3
7013,7016,4
7013,6741,2
7014,2863,2
7014,7386,5
7014,790,2
7015,3729,3
7015,314,5
7015,2722,2
7016,5183,2
7016,3177,1
7017,6263,4
7017,865,5
7017,1783,5
7018,1363,5
7018,9950,1
7018,1491,1
7019,5345,4
7019,2367,2
7019,9778,4
7020,6747,1
7020,8904,1
7020,3315,2
7021,1449,3
7021,2268,4
7021,3399,2
7022,6929,3
7022,7247,1
7022,7198,5
7023,8407,4
7023,9299,2
7024,276,4
7024,5073,3
7024,5845,4
7025,3145,2
7025,50,1
7025,5995,1
7026,9513,1
7026,7148,1
7026,333,4
7027,8513,1
7027,1631,1
7027,5026,3
7028,366,1
7028,3207,1
7028,867,1
7029,4508,5
7029,4691,1
7029,3501,5
7030,7938,1
7030,3104,2
7031,8703,1
7031,5994,2
7031,9610,2
7032,1557,1
7032,9075,5
7032,2433,1
7033,9087,3
7033,135,5
7033,4568,3
7034,7996,4
7034,7587,2
7034,3261,4
7035,8347,4
7035,5569,4
7035,1112,1
7036,7229,3
7036,7873,2
7036,8656,4
7037,5266,1
7037,3471,2
7038,5165,3
7038,9067,4
7038,4452,3
7039,4387,5
7039,9503,4
7039,5297,5
7040,5123,5
7040,1154,2
7040,9154,5
7041,9360,5
7041,1615,3
7041,6565,1
7042,2216,1
7042,5604,2
7042,9862,5
7043,8995,4
7043,9016,4
7043,9518,2
7044,2780,4
7044,3285,4
7045,244,5
7045,7671,5
7045,1734,2
7046,8083,2
7046,4087,1
7046,7039,5
7047,5321,4
7047,3546,2
7047,6138,2
7048,2130,3
7048,2379,5
7048,9003,3
7049,1929,3
7049,1329,3
7049,2104,3
7050,3112,3
7050,5514,3
7050,6532,1
7051,5298,3
7051,21,2
7052,8499,1
7052,1006,5
7052,6226,1
7053,3714,4
7053,6342,2
7053,8332,4
7054,1566,2
7054,157,4
7054,1528,3
7055,3311,2
7055,4714,5
7055,3484,5
7056,3218,3
7056,4493,5
7056,9605,5
7057,7402,5
7057,6766,5
7057,7334,3
7058,3389,1
7058,4080,4
7059,2375,3
7059,8332,1
7059,3883,5
7060,4804,5
7060,2410,1
7060,101,3
7061,2004,4
7061,4679,3
7061,9229,2
7062,5321,4
7062,3431,3
7062,7373,2
7063,2223,1
7063,1895,1
7063,3401,4
7064,3510,2
7064,3416,3
7064,4942,1
7065,8537,1
7065,6539,3
7066,754,2
7066,115,4
7066,9213,3
7067,3307,1
7067,9254,1
7067,3430,2
7068,6225,2
7068,9836,5
7068,6563,3
7069,5022,2
7069,3775,2
7069,5240,3
7070,226,2
7070,1354,2
7070,721,1
7071,9442,4
7071,1140,3
7071,4102,3
7072,39,4
7072,9621,1
7073,4651,4
7073,4758,1
7073,3947,2
7074,5941,4
7074,6096,3
7074,9529,3
7075,5212,5
7075,1473,5
7075,2898,4
7076,2602,2
7076,4813,3
7076,2154,1
7077,5877,4
7077,8840,4
7077,8545,1
7078,3001,3
7078,3590,1
7078,9000,1
7079,9301,3
7079,5180,3
7080,2685,4
7080,2957,1
7080,1795,2
7081,3734,5
7081,357,1
7081,2420,5
7082,149,2
7082,6606,2
7082,3288,5
7083,3591,3
7083,7389,5
7083,1875,1
7084,297,2
7084,1627,1
7084,791,2
7085,4573,5
7085,2342,5
7085,198,4
7086,617,2
7086,1880,4
7087,9733,2
7087,7607,5
7087,1168,3
7088,2448,5
7088,1058,3
7088,5489,2
7089,2921,5
7089,212,3
7089,3935,5
7090,3890,5
7090,9404,1
7090,6059,5
7091,1659,1
7091,2210,5
7091,1300,3
7092,4716,1
7092,4691,4
7092,2428,5
7093,1559,4
7093,7734,2
7094,5430,2
7094,709,2
7094,7395,5
7095,6745,5
7095,5671,3
7095,7692,1
7096,8001,3
7096,5253,1
7096,6080,3
7097,1838,2
7097,7584,1
7097,7164,5
7098,9226,3
7098,9782,1
7098,267,2
7099,4506,4
7099,8704,2
7099,7780,4
7100,6131,2
7100,1748,5
7101,6046,3
7101,7836,1
7101,7893,4
7102,2426,1
7102,2594,3
7102,3365,5
7103,133,1
7103,2103,4
7103,9092,1
7104,4634,1
7104,3247,5
7104,7178,1
7105,5156,5
7105,6766,5
7105,1334,2
7106,9128,2
7106,4734,5
7106,8652,5
7107,3354,5
7107,4565,1
7108,7623,2
7108,1075,5
7108,822,3
7109,108,4
7109,7831,5
7109,2067,3
7110,4498,3
7110,2400,2
7110,3393,3
7111,4524,3
7111,3970,2
7111,352,2
7112,7278,1
7112,9862,5
7112,9783,4
7113,8932,4
7113,636,2
7113,8087,4
7114,5640,3
7114,699,4
7115,9007,5
7115,3059,5
7115,3778,1
7116,6166,3
7116,5003,1
7116,7382,4
7117,2055,4
7117,114,3
7117,7697,4
7118,7956,3
7118,8624,1
7118,3979,3
7119,7864,1
7119,876,4
7119,6219,4
7120,2510,2
7120,7418,1
7120,6932,1
7121,5900,5
7121,9454,4
7122,555,1
7122,5973,1
7122,4848,4
7123,1143,1
7123,2406,3
7123,1079,1
7124,1673,1
7124,3563,2
7124,287,2
7125,2138,5
7125,5377,1
7125,9197,5
7126,6023,3
7126,9530,5
7126,1260,3
7127,5085,4
7127,9474,4
7127,1011,5
7128,3181,1
7128,2436,1
7129,7678,3
7129,2207,5
7129,6220,1
7130,4829,4
7130,7933,2
7130,6992,2
7131,3775,2
7131,2851,1
7131,3587,2
7132,3344,5
7132,3219,2
7132,3802,2
7133,287,2
7133,4799,1
7133,7018,5
7134,7623,4
7134,5249,5
7134,5717,2
7135,6612,1
7135,348,1
7136,5534,5
7136,2984,2
7136,5097,4
7137,2880,4
7137,9953,2
7137,8411,4
7138,6767,2
7138,2062,4
7138,8971,5
7139,5083,1
7139,4092,2
7139,5598,3
7140,3318,2
7140,7417,2
7140,5561,4
7141,8964,1
7141,7942,3
7141,9462,2
7142,1183,2
7142,7946,4
7143,8000,5
7143,5852,3
7143,2103,4
7144,5883,1
7144,8905,1
7144,2055,3
7145,6177,3
7145,5656,3
7145,7879,2
7146,6443,1
7146,3631,1
7146,7900,5
7147,725,3
7147,842,4
7147,754,5
7148,2855,5
7148,9305,1
7148,9918,3
7149,3603,1
7149,2451,2
7150,9958,2
7150,4750,1
7150,8573,4
7151,5237,2
7151,8449,4
7151,5378,1
7152,6195,5
7152,8278,3
7152,9621,5
7153,1663,2
7153,3095,5
7153,8808,4
7154,3290,1
7154,5406,3
7154,3849,5
7155,4658,5
7155,1880,1
7155,4587,5
7156,399,5
7156,7223,1
7157,8355,4
7157,8957,5
7157,693,5
7158,5417,3
7158,5771,3
7158,1210,1
7159,9029,2
7159,3723,4
7159,7956,1
7160,1472,2
7160,7780,2
7160,9985,5
7161,1201,5
7161,6636,1
7161,1918,3
7162,3232,3
7162,9741,5
7162,9339,1
7163,1509,3
7163,2197,5
7164,1864,3
7164,50,5
7164,6517,4
7165,2326,2
7165,8187,4
7165,762,4
7166,8362,3
7166,9168,5
7166,6318,4
7167,7479,1
7167,207,3
7167,109,4
7168,2452,4
7168,1338,2
7168,1952,3
7169,56,5
7169,1193,2
7169,4202,3
7170,207,3
7170,2685,5
7171,1142,2
7171,9873,2
7171,3393,4
7172,8339,1
7172,5963,2
7172,1811,2
7173,9237,4
7173,7563,1
7173,8642,5
7174,2781,3
7174,9785,1
7174,9439,1
7175,2476,3
7175,5959,2
7175,4808,2
7176,4205,5
7176,9247,5
7176,8459,5
7177,1546,4
7177,270,5
7178,2170,4
7178,171,1
7178,7144,3
7179,1435,5
7179,515,1
7179,7359,5
7180,9438,3
7180,4969,1
7180,9569,5
7181,7512,5
7181,5838,2
7181,7031,4
7182,7273,3
7182,6898,2
7182,8981,3
7183,7431,1
7183,292,5
7183,1824,2
7184,5576,5
7184,7932,1
7185,2384,2
7185,611,1
7185,5141,1
7186,1962,2
7186,9165,2
7186,3747,5
7187,290,4
7187,4059,3
7187,8905,1
7188,6164,1
7188,5879,5
7188,7689,4
7189,2532,4
7189,1539,2
7189,9936,1
7190,2081,2
7190,6689,4
7190,1563,5
7191,5191,4
7191,884,2
7192,8933,1
7192,5318,2
7192,7970,4
7193,575,2
7193,8916,5
7193,3950,3
7194,284,3
7194,4240,2
7194,8946,3
7195,9423,1
7195,7651,2
7195,508,4
7196,549,4
7196,5122,5
7196,3913,2
7197,8151,1
7197,2771,1
7197,2278,3
7198,7894,4
7198,2523,5
7199,2916,4
7199,7537,3
7199,6476,5
7200,7009,5
7200,7656,5
7200,4958,1
7201,2935,3
7201,3901,3
7201,2133,4
7202,9605,5
7202,8743,2
7202,5336,4
7203,8235,4
7203,3204,4
7203,9799,4
7204,2068,1
7204,5577,4
7204,4818,5
7205,4559,1
7205,1091,3
7206,7350,1
7206,1219,2
7206,3205,2
7207,1840,4
7207,5000,4
7207,2806,1
7208,9913,1
7208,5505,4
7208,5819,3
7209,2047,1
7209,2797,5
7209,6087,4
7210,2449,1
7210,9927,2
7210,5850,2
7211,3016,5
7211,1245,2
7211,2832,1
7212,5926,1
7212,1842,4
7213,2581,4
7213,9976,5
7213,1274,4
7214,6465,1
7214,6997,4
7214,7243,2
7215,9165,3
7215,9250,1
7215,7906,3
7216,1256,2
7216,2039,1
7216,6493,5
7217,3534,5
7217,7042,5
7217,6022,3
7218,7819,3
7218,5000,4
7218,2869,2
7219,9847,1
7219,7799,1
7220,7999,2
7220,7035,2
7220,9999,4
7221,3249,4
7221,8768,1
7221,685,3
7222,196,5
7222,612,2
7222,5808,5
7223,3953,4
7223,3928,3
7223,372,5
7224,8637,3
7224,8363,2
7224,2254,1
7225,3933,2
7225,3199,5
7225,1533,3
7226,3478,4
7226,2300,1
7227,1574,2
7227,8551,4
7227,387,3
7228,7225,3
7228,2749,1
7228,3412,1
7229,4431,3
7229,8990,4
7229,4340,3
7230,38,3
7230,3122,1
7230,2313,3
7231,2013,1
7231,6518,1
7231,5448,3
7232,9249,3
7232,9029,1
7232,5847,5
7233,8978,3
7233,4441,5
7234,7467,3
7234,3259,5
7234,5483,2
7235,7724,3
7235,6911,2
7235,8583,5
7236,342,2
7236,7224,1
7236,953,3
7237,1401,4
7237,7922,1
7237,1886,1
7238,1786,1
7238,4275,1
7238,5090,3
7239,7015,1
7239,5945,2
7239,4472,2
7240,3304,2
7240,3856,4
7241,7109,3
7241,4996,1
7241,416,4
7242,5451,2
7242,1098,5
7242,5498,4
7243,1701,4
7243,6698,1
7243,7335,1
7244,1420,3
7244,5853,1
7244,8058,3
7245,8037,4
7245,3862,1
7245,8858,3
7246,9425,5
7246,3347,5
7246,3850,5
7247,1180,4
7247,6814,2
7248,8941,3
7248,1178,3
7248,8495,4
7249,202,3
7249,57,3
7249,1608,4
7250,5638,3
7250,5506,4
7250,3088,1
7251,4879,1
7251,5045,5
7251,2584,1
7252,3295,3
7252,8303,3
7252,547,4
7253,595,5
7253,6317,4
7253,203,3
7254,2961,2
7254,8320,3
7255,5262,2
7255,3293,5
7255,2258,1
7256,5948,4
7256,9135,5
7256,8388,5
7257,9148,3
7257,3142,5
7257,8644,2
7258,6613,1
7258,9234,2
7258,3312,4
7259,3533,3
7259,5282,5
7259,6473,1
7260,7544,2
7260,4879,5
7260,8196,1
7261,5035,1
7261,4494,4
7262,5235,3
7262,889,4
7262,2197,5
7263,6347,2
7263,5926,5
7263,4875,4
7264,478,3
7264,467,3
7264,8461,3
7265,5052,1
7265,9326,1
7265,8258,2
7266,4889,1
7266,1221,5
7266,5950,1
7267,4573,1
7267,2712,3
7267,6186,3
7268,977,3
7268,3027,2
7269,3021,3
7269,1090,4
7269,5104,2
7270,6303,4
7270,2934,3
7270,5566,4
7271,3002,5
7271,7631,3
7271,3794,5
7272,6810,4
7272,2436,2
7272,6280,2
7273,7733,4
7273,7086,5
7273,5574,1
7274,564,1
7274,4942,3
7274,3170,5
7275,2750,1
7275,7829,2
7276,3705,4
7276,9720,1
7276,8458,1
7277,5396,1
7277,178,3
7277,8076,4
7278,2734,3
7278,5476,1
7278,6545,2
7279,2672,4
7279,1186,1
7279,3908,5
7280,1147,4
7280,4325,4
7280,1077,2
7281,8512,2
7281,7543,2
7281,5619,1
7282,3371,4
7282,7329,4
7283,4925,1
7283,1132,3
7283,3886,1
7284,7952,2
7284,3568,3
7284,5215,4
7285,1884,5
7285,1003,1
7285,4057,2
7286,177,1
7286,365,4
7286,8080,1
7287,360,3
7287,9685,4
7287,4161,3
7288,8201,5
7288,4873,4
7288,187,2
7289,2232,3
7289,4086,4
7290,1970,2
7290,6399,4
7290,4792,4
7291,4887,4
7291,3026,2
7291,3442,3
7292,1768,3
7292,1766,1
7292,2898,5
7293,9247,2
7293,8457,5
7293,6018,2
7294,6195,4
7294,8448,2
7294,1012,4
7295,740,1
7295,6645,2
7295,889,2
7296,4164,2
7296,3593,4
7297,8217,3
7297,2349,4
7297,6178,5
7298,4344,5
7298,5866,3
7298,5227,2
7299,2844,1
7299,1074,5
7299,2148,2
7300,7004,3
7300,5936,5
7300,6800,2
7301,6345,2
7301,2305,2
7301,1220,1
7302,5960,5
7302,6141,1
7302,3636,3
7303,5197,4
7303,7062,2
7304,7685,3
7304,4200,4
7304,1291,1
7305,2310,4
7305,6067,5
7305,8293,5
7306,1415,1
7306,9522,3
7306,1784,3
7307,9118,2
7307,8640,5
7307,2003,3
7308,9135,4
7308,3862,4
7308,8513,3
7309,5822,1
7309,4276,5
7309,2948,3
7310,8128,1
7310,1726,5
7311,7198,1
7311,1132,3
7311,6177,2
7312,9020,4
7312,248,5
7312,3597,3
7313,7340,1
7313,9876,3
7313,8430,1
7314,9140,4
7314,5383,2
7314,1292,5
7315,287,4
7315,6721,5
7315,6261,4
7316,5965,3
7316,9436,5
7316,2947,5
7317,9394,2
7317,6309,1
7318,8549,4
7318,1882,2
7318,1357,5
7319,1088,1
7319,5949,2
7319,7312,1
7320,6936,5
7320,2622,2
7320,2337,1
7321,3903,1
7321,8351,1
7321,7709,3
7322,2720,2
7322,4201,4
7322,5401,1
7323,9096,2
7323,3626,2
7323,4617,2
7324,9014,5
7324,6424,5
7325,3681,3
7325,1011,1
7325,214,1
7326,9540,2
7326,873,2
7326,9333,5
7327,5866,1
7327,1155,3
7327,4975,5
7328,8441,3
7328,6225,4
7328,1759,2
7329,3198,5
7329,4459,5
7329,406,2
7330,2935,5
7330,7223,3
7330,1118,3
7331,6569,1
7331,5410,3
7332,8556,3
7332,2380,3
7332,5562,5
7333,3981,2
7333,7107,5
7333,9407,1
7334,6539,2
7334,7527,3
7334,5970,2
7335,6604,2
7335,6690,3
7335,2948,4
7336,6541,2
7336,2805,3
7336,5031,5
7337,1506,1
7337,6057,3
7337,8420,5
7338,2705,2
7338,2661,2
7339,7437,4
7339,6083,1
7339,7478,3
7340,7101,4
7340,7018,5
7340,1614,2
7341,2837,2
7341,1155,5
7341,5955,3
7342,4128,3
7342,545,4
7342,2116,2
7343,2552,4
7343,410,5
7343,7134,4
7344,9382,2
7344,9368,3
7344,9207,1
7345,5536,3
7345,7970,5
7346,6135,1
7346,4269,1
7346,3828,4
7347,3263,4
7347,6179,4
7347,6478,4
7348,5095,1
7348,1583,5
7348,3208,2
7349,9813,5
7349,7804,4
7349,3043,5
7350,4749,2
7350,4994,2
7350,8739,2
7351,6473,4
7351,4679,5
7351,3843,2
7352,5560,4
7352,6654,1
7353,158,4
7353,8551,1
7353,9557,4
7354,6172,2
7354,5490,4
7354,752,5
7355,3158,2
7355,4394,3
7355,4534,2
7356,9915,2
7356,6001,2
7356,9279,2
7357,9590,3
7357,6537,1
7357,4025,4
7358,6549,3
7358,5079,5
7358,6741,3
7359,8075,3
7359,7549,5
7360,3363,1
7360,1841,5
7360,6988,5
7361,657,4
7361,4982,4
7361,577,2
7362,5205,5
7362,4722,2
7362,9661,5
7363,7883,4
7363,3764,3
7363,5345,4
7364,3235,3
7364,8946,5
7364,2471,4
7365,9653,4
7365,7848,2
7365,2374,5
7366,2229,4
7366,2084,1
7367,4062,4
7367,9481,1
7367,2202,3
7368,4732,4
7368,4155,4
7368,9266,2
7369,926,3
7369,6359,1
7369,7127,2
7370,7307,5
7370,8751,1
7370,6954,2
7371,9672,5
7371,7359,2
7371,2168,1
7372,2345,1
7372,7422,1
7372,9912,4
7373,7756,5
7373,1065,3
7374,7011,3
7374,9356,1
7374,7950,1
7375,9346,2
7375,637,3
7375,7649,3
7376,4682,1
7376,9087,1
7376,1862,2
7377,5826,3
7377,8469,5
7377,2125,4
7378,9719,2
7378,8103,1
7378,7401,1
7379,4669,2
7379,3169,5
7379,1186,4
7380,1489,1
7380,6318,4
7381,4178,2
7381,4192,1
7381,937,2
7382,8088,4
7382,6587,5
7382,9261,2
7383,1619,4
7383,9445,2
7383,5742,2
7384,5212,2
7384,7690,4
7384,3169,5
7385,9680,5
7385,7425,5
7385,3172,5
7386,5819,2
7386,6177,5
7386,996,3
7387,2416,5
7387,4878,2
7388,9004,3
7388,3441,2
7388,2033,2
7389,9193,3
7389,3927,5
7389,1807,5
7390,1414,3
7390,2239,1
7390,5861,4
7391,7493,1
7391,3038,2
7391,5418,2
7392,6936,3
7392,7842,1
7392,8302,3
7393,7999,5
7393,3058,3
7393,2932,5
7394,9647,1
7394,2302,5
7395,278,5
7395,6948,1
7395,6246,5
7396,8167,1
7396,3736,3
7396,5796,1
7397,2133,2
7397,9341,5
7397,1862,2
7398,8727,1
7398,2691,5
7398,8092,2
7399,120,5
7399,1516,1
7399,1434,3
7400,6335,5
7400,4441,3
7400,4661,5
7401,7534,3
7401,8187,5
7402,3425,4
7402,7195,4
7402,1909,1
7403,2613,3
7403,3769,1
7403,3593,5
7404,7886,5
7404,9080,4
7404,142,1
7405,5118,5
7405,6232,4
7405,2454,1
7406,4663,4
7406,8282,1
7406,170,2
7407,7932,5
7407,5349,2
7407,3661,4
7408,2083,3
7408,8682,1
7409,900,4
7409,8747,5
7409,7288,2
7410,4718,3
7410,1566,1
7410,7772,5
7411,15,3
7411,253,4
7411,6612,2
7412,312,3
7412,9158,5
7412,6966,2
7413,5733,2
7413,3898,2
7413,2605,4
7414,5679,4
7414,2567,4
7414,2994,3
7415,9496,5
7415,6932,4
7416,3212,5
7416,8497,1
7416,6524,5
7417,7541,4
7417,1806,2
7417,3643,5
7418,1564,5
7418,2320,3
7418,4097,4
7419,3607,1
7419,2283,3
7419,7718,4
7420,9738,5
7420,1405,3
7420,2814,4
7421,1938,3
7421,9623,3
7421,5041,4
7422,1437,2
7422,6717,3
7423,6844,2
7423,7613,2
7423,560,3
7424,902,4
7424,407,2
7424,1676,1
7425,1769,2
7425,6478,5
7425,717,1
7426,6714,2
7426,7040,3
7426,7746,2
7427,8695,2
7427,5301,5
7427,6085,5
7428,5957,4
7428,6699,4
7428,2390,3
7429,844,5
7429,3347,3
7430,891,4
7430,5011,2
7430,6140,2
7431,8072,3
7431,4916,2
7431,7477,4
7432,8520,2
7432,7573,3
7432,1151,5
7433,9043,5
7433,2071,1
7433,6366,3
7434,3361,5
7434,457,1
7434,3454,2
7435,1790,4
7435,6404,4
7435,8580,4
7436,1746,5
7436,1076,3
7437,9744,3
7437,9906,1
7437,2733,4
7438,6806,3
7438,4118,1
7438,1349,2
7439,4193,2
7439,2699,3
7439,4148,1
7440,3665,5
7440,3288,5
7440,8219,1
7441,7337,1
7441,2629,2
7441,2400,1
7442,519,1
7442,6451,2
7442,1276,2
7443,5733,1
7443,2931,5
7444,2003,3
7444,7621,1
7444,5927,2
7445,7698,4
7445,3617,1
7445,5231,3
7446,6168,1
7446,7721,2
7446,3884,4
7447,579,1
7447,4949,4
7447,2013,3
7448,3129,4
7448,9134,1
7448,1542,3
7449,1414,1
7449,552,4
7449,6108,2
7450,3020,2
7450,1385,2
7451,6621,5
7451,8924,1
7451,5254,2
7452,5166,1
7452,4076,4
7452,6205,4
7453,3872,5
7453,1457,5
7453,5376,4
7454,813,2
7454,866,3
7454,7305,1
7455,857,3
7455,3547,2
7455,1422,1
7456,6904,5
7456,8285,5
7456,4562,5
7457,1885,4
7457,2221,2
7458,1155,2
7458,9433,2
7458,2085,5
7459,2920,1
7459,8215,5
7459,8470,5
7460,6262,1
7460,4419,3
7460,904,4
7461,517,2
7461,9105,4
7461,5890,3
7462,8750,1
7462,8407,4
7462,6978,1
7463,6240,2
7463,687,2
7463,567,2
7464,9985,4
7464,1932,5
7465,2225,3
7465,515,3
7465,6368,2
7466,1976,1
7466,3496,1
7466,6471,3
7467,9255,3
7467,9091,2
7467,5575,3
7468,8115,5
7468,5697,4
7468,1467,2
7469,4496,4
7469,5056,3
7469,4248,5
7470,6188,3
7470,695,1
7470,7581,5
7471,1764,2
7471,6017,4
7472,7940,5
7472,1385,2
7472,6464,2
7473,7275,5
7473,7370,3
7473,7292,2
7474,1533,5
7474,7145,2
7474,2978,1
7475,6690,4
7475,3596,3
7475,5738,1
7476,4845,3
7476,5666,1
7476,1659,4
7477,5991,4
7477,569,3
7477,8075,4
7478,6272,2
7478,4083,3
7479,2753,4
7479,9298,2
7479,5128,1
7480,5535,5
7480,7640,5
7480,4179,1
7481,7603,4
7481,4071,2
7481,632,2
7482,9800,4
7482,3968,3
7482,5843,5
7483,1923,5
7483,3004,4
7483,8489,1
7484,9293,5
7484,4438,5
7484,2358,3
7485,512,1
7485,9823,1
7486,314,3
7486,8807,4
7486,3064,5
7487,8713,3
7487,318,1
7487,8006,4
7488,418,3
7488,2217,3
7488,5456,5
7489,4657,4
7489,8443,1
7489,8660,3
7490,4516,5
7490,8890,4
7490,5430,4
7491,7925,4
7491,5751,1
7491,315,5
7492,3649,2
7492,5062,2
7493,8904,1
7493,1615,4
7493,4837,3
7494,507,3
7494,8291,5
7494,9545,4
7495,875,2
7495,5998,2
7495,7377,5
7496,9352,4
7496,2652,4
7496,444,3
7497,7160,1
7497,7877,4
7497,3774,5
7498,6753,1
7498,9216,2
7498,9509,5
7499,8896,3
7499,995,1
7500,3348,3
7500,5617,5
7500,7344,4
7501,3308,3
7501,3126,4
7501,8954,5
7502,4671,2
7502,1223,3
7502,3913,1
7503,2845,2
7503,6655,1
7503,5785,4
7504,8623,5
7504,6451,2
7504,4154,2
7505,8184,2
7505,2887,3
7505,3107,4
7506,4093,4
7506,5179,5
7507,778,4
7507,6479,5
7507,51,1
7508,1450,1
7508,9031,2
7508,7779,5
7509,6528,3
7509,2741,4
7509,319,5
7510,7897,4
7510,4832,2
7510,7542,1
7511,3029,3
7511,62,3
7511,4299,4
7512,5289,4
7512,7670,2
7512,40,1
7513,2074,3
7513,8246,3
7514,7978,5
7514,5582,5
7514,649,4
7515,2182,2
7515,9324,4
7515,4306,4
7516,2499,1
7516,7194,1
7516,8748,1
7517,3126,3
7517,3299,3
7517,9917,1
7518,6327,5
7518,7548,3
7518,8210,4
7519,2326,4
7519,5229,4
7519,7673,4
7520,9970,1
7520,3016,4
7521,942,4
7521,1250,3
7521,9585,1
7522,8130,5
7522,5261,4
7522,854,2
7523,5481,1
7523,8399,4
7523,9404,3
7524,7594,2
7524,8886,5
7524,6839,3
7525,5882,5
7525,3911,5
7525,5949,5
7526,6721,5
7526,3076,2
7526,1609,4
7527,7828,5
7527,8685,1
7528,7540,5
7528,8885,5
7528,4066,1
7529,3707,3
7529,7285,5
7529,3856,1
7530,5370,4
7530,266,4
7530,417,3
7531,553,2
7531,5968,3
7531,2347,3
7532,1767,2
7532,5927,2
7532,828,4
7533,4213,1
7533,5947,2
7533,4734,4
7534,9269,2
7534,2494,1
7535,4027,4
7535,4700,2
7535,5294,3
7536,2921,1
7536,1316,3
7536,4123,1
7537,7731,3
7537,7762,2
7537,8383,3
7538,9009,1
7538,2374,5
7538,6706,3
7539,2075,1
7539,8739,1
7539,6353,2
7540,9302,2
7540,4240,1
7540,2915,5
7541,5947,4
7541,4920,3
7542,9682,2
7542,6586,4
7542,7153,4
7543,4265,2
7543,1623,3
7543,2858,4
7544,2372,3
7544,6400,2
7544,2723,5
7545,6674,2
7545,2662,2
7545,4919,4
7546,9842,4
7546,2553,1
7546,1733,3
7547,8494,1
7547,1784,1
7547,7088,5
7548,2222,5
7548,2933,5
7549,9929,1
7549,3244,4
7549,351,4
7550,6181,2
7550,5278,1
7550,6743,4
7551,1292,4
7551,2556,4
7551,9667,4
7552,3086,2
7552,6479,2
7552,6974,3
7553,1441,4
7553,5758,3
7553,7987,1
7554,5808,5
7554,6463,3
7554,3682,4
7555,7717,5
7555,1883,5
7556,8084,2
7556,6262,2
7556,3819,1
7557,7997,5
7557,8737,5
7557,4423,1
7558,3420,3
7558,8903,5
7558,4497,5
7559,6941,3
7559,8356,4
7559,3151,3
7560,2287,5
7560,4476,3
7560,7265,3
7561,9380,5
7561,3217,1
7561,2864,2
7562,4245,1
7562,6213,3
7563,9402,3
7563,9713,3
7563,7560,5
7564,799,1
7564,9911,3
7564,704,2
7565,268,4
7565,6,5
7565,3533,2
7566,4131,2
7566,7642,4
7566,6694,4
7567,8789,5
