PaymentID,OrderNum,PaymentMethod,IsDefault,Amount
17716,9603,PayPal,FALSE,1908.53
17717,9603,Bank Transfer,TRUE,377.32
17718,9604,Bank Transfer,TRUE,957.64
17719,9605,PayPal,FALSE,1062.28
17720,9605,Bank Transfer,TRUE,551.2
17721,9606,Credit Card,TRUE,1763.09
17722,9607,Bank Transfer,TRUE,366.55
17723,9608,Cash,TRUE,1785.41
17724,9608,PayPal,TRUE,955.11
17725,9609,Bank Transfer,TRUE,1534.81
17726,9610,Credit Card,TRUE,236.63
17727,9610,Credit Card,FALSE,1314.68
17728,9611,PayPal,FALSE,1833.56
17729,9612,Cash,FALSE,1920.58
17730,9612,Cash,TRUE,1889.74
17731,9613,PayPal,TRUE,408.18
17732,9614,PayPal,FALSE,798.54
17733,9614,Cash,TRUE,1358.79
17734,9615,Bank Transfer,TRUE,25.48
17735,9616,Credit Card,TRUE,743.47
17736,9616,Bank Transfer,FALSE,1747.51
17737,9617,Bank Transfer,TRUE,768.03
17738,9618,PayPal,TRUE,1404.08
17739,9618,Cash,TRUE,551.46
17740,9619,Credit Card,FALSE,1009.74
17741,9620,Cash,TRUE,1232.99
17742,9620,Bank Transfer,FALSE,158.23
17743,9621,Cash,FALSE,208.04
17744,9622,Credit Card,FALSE,765.37
17745,9622,Bank Transfer,FALSE,1086.79
17746,9623,PayPal,FALSE,1803.37
17747,9624,Credit Card,FALSE,1268.18
17748,9624,PayPal,FALSE,1113.22
17749,9625,Cash,FALSE,490.06
17750,9626,Cash,TRUE,74.66
17751,9627,PayPal,TRUE,482.99
17752,9627,Credit Card,FALSE,1299.74
17753,9628,Cash,FALSE,1226.14
17754,9629,Credit Card,FALSE,719.46
17755,9629,Bank Transfer,TRUE,1395.46
17756,9630,Bank Transfer,TRUE,344.14
17757,9631,Bank Transfer,TRUE,563.26
17758,9631,Credit Card,TRUE,1984.06
17759,9632,PayPal,FALSE,1902.82
17760,9633,Credit Card,TRUE,1862.84
17761,9633,Credit Card,FALSE,439.27
17762,9634,Credit Card,FALSE,986.5
17763,9635,Credit Card,TRUE,587.35
17764,9635,Bank Transfer,TRUE,456.96
17765,9636,Bank Transfer,TRUE,242.07
17766,9637,PayPal,TRUE,1330.51
17767,9637,Credit Card,TRUE,1731.71
17768,9638,Cash,FALSE,30.75
17769,9639,PayPal,FALSE,390.56
17770,9639,Bank Transfer,FALSE,1751.67
17771,9640,Bank Transfer,FALSE,840.17
17772,9641,Cash,TRUE,1150.28
17773,9641,Bank Transfer,TRUE,1524.71
17774,9642,Bank Transfer,FALSE,1965.15
17775,9643,PayPal,FALSE,864.73
17776,9643,Bank Transfer,TRUE,867.04
17777,9644,PayPal,FALSE,877.08
17778,9645,PayPal,TRUE,929.27
17779,9646,Credit Card,FALSE,952.18
17780,9646,Credit Card,FALSE,807.92
17781,9647,Cash,TRUE,1738.09
17782,9648,Credit Card,FALSE,527.95
17783,9648,Cash,TRUE,1966.66
17784,9649,PayPal,TRUE,905.45
17785,9650,PayPal,FALSE,684.33
17786,9650,Bank Transfer,FALSE,285.67
17787,9651,PayPal,FALSE,1727.74
17788,9652,Credit Card,TRUE,37.89
17789,9652,PayPal,FALSE,23.72
17790,9653,Cash,TRUE,1293.39
17791,9654,PayPal,FALSE,1280
17792,9654,Bank Transfer,TRUE,222.07
17793,9655,Credit Card,TRUE,938.41
17794,9656,Credit Card,FALSE,1369.39
17795,9656,PayPal,TRUE,1214.28
17796,9657,PayPal,TRUE,998.078219
17797,9658,Credit Card,TRUE,1469.66
17798,9658,Cash,FALSE,1945.34
17799,9659,Credit Card,TRUE,1314.24
17800,9660,Bank Transfer,FALSE,276.55
17801,9660,Bank Transfer,TRUE,765.33
17802,9661,Bank Transfer,FALSE,1322.84
17803,9662,Cash,FALSE,525.59
17804,9662,Credit Card,FALSE,1694.05
17805,9663,Credit Card,TRUE,854.78
17806,9664,Bank Transfer,FALSE,1670.47
17807,9665,Credit Card,FALSE,111.39
17808,9665,PayPal,TRUE,12.77
17809,9666,PayPal,TRUE,998.078219
17810,9667,Credit Card,FALSE,1291.56
17811,9667,Credit Card,FALSE,1514.72
17812,9668,Bank Transfer,FALSE,1655.85
17813,9669,Cash,FALSE,534.57
17814,9669,Bank Transfer,FALSE,998.078219
17815,9670,PayPal,TRUE,666.11
17816,9671,Cash,FALSE,1424.99
17817,9671,Cash,TRUE,526.46
17818,9672,Bank Transfer,FALSE,423.38
17819,9673,Cash,TRUE,1541.54
17820,9673,Bank Transfer,FALSE,1436.12
17821,9674,Bank Transfer,FALSE,1193.29
17822,9675,Cash,TRUE,998.078219
17823,9675,Bank Transfer,TRUE,1964.4
17824,9676,Cash,FALSE,998.078219
17825,9677,Cash,FALSE,1549.31
17826,9677,Bank Transfer,TRUE,998.078219
17827,9678,Cash,TRUE,1126.67
17828,9679,Credit Card,TRUE,1425.88
17829,9679,Credit Card,FALSE,1476.84
17830,9680,Credit Card,TRUE,111.05
17831,9681,PayPal,FALSE,1707.02
17832,9681,Credit Card,FALSE,1414.33
17833,9682,PayPal,TRUE,878.99
17834,9683,Credit Card,FALSE,1594.24
17835,9684,Cash,FALSE,147.62
17836,9684,Cash,TRUE,928.82
17837,9685,PayPal,FALSE,685.68
17838,9686,Credit Card,TRUE,868.51
17839,9686,Bank Transfer,TRUE,1316.16
17840,9687,Bank Transfer,FALSE,1457.75
17841,9688,Bank Transfer,TRUE,84.17
17842,9688,Bank Transfer,FALSE,1992.62
17843,9689,Cash,FALSE,1702.16
17844,9690,PayPal,FALSE,199.59
17845,9690,Credit Card,FALSE,782.66
17846,9691,Bank Transfer,TRUE,1255.42
17847,9692,Bank Transfer,FALSE,989.86
17848,9692,Cash,TRUE,1241.69
17849,9693,Cash,FALSE,638.3
17850,9694,PayPal,TRUE,498.5
17851,9694,Bank Transfer,TRUE,114.07
17852,9695,PayPal,FALSE,878.24
17853,9696,Cash,TRUE,147.85
17854,9696,PayPal,TRUE,402.4
17855,9697,Credit Card,FALSE,1865.73
17856,9698,PayPal,FALSE,86.97
17857,9698,Credit Card,TRUE,565.23
17858,9699,Bank Transfer,TRUE,1491.85
17859,9700,Cash,TRUE,573.28
17860,9700,PayPal,FALSE,260.77
17861,9701,PayPal,FALSE,1997.49
17862,9702,Cash,TRUE,998.078219
17863,9703,Bank Transfer,FALSE,994.45
17864,9703,Bank Transfer,FALSE,1155.83
17865,9704,Bank Transfer,FALSE,636.23
17866,9705,Cash,TRUE,74.05
17867,9705,PayPal,TRUE,1946.88
17868,9706,PayPal,FALSE,439.42
17869,9707,Cash,TRUE,800.21
17870,9707,PayPal,FALSE,1188.14
17871,9708,Cash,FALSE,1621.83
17872,9709,Credit Card,TRUE,1238.23
17873,9709,Credit Card,TRUE,1571.71
17874,9710,Credit Card,FALSE,998.078219
17875,9711,Credit Card,TRUE,453.16
17876,9711,Bank Transfer,TRUE,882.99
17877,9712,Credit Card,FALSE,1258.2
17878,9713,Bank Transfer,FALSE,979.61
17879,9713,Cash,TRUE,194.85
17880,9714,Cash,FALSE,1510.96
17881,9715,Cash,TRUE,1427.68
17882,9715,PayPal,TRUE,1121.57
17883,9716,PayPal,TRUE,1530.74
17884,9717,Cash,TRUE,1726.38
17885,9717,PayPal,TRUE,223.77
17886,9718,Cash,TRUE,1903.68
17887,9719,PayPal,FALSE,884.85
17888,9719,PayPal,FALSE,998.078219
17889,9720,PayPal,FALSE,598.18
17890,9721,Cash,FALSE,1820.96
17891,9722,Cash,FALSE,1773.63
17892,9722,Credit Card,TRUE,358.59
17893,9723,Bank Transfer,FALSE,1697.43
17894,9724,Credit Card,TRUE,1231
17895,9724,PayPal,TRUE,368.7
17896,9725,Bank Transfer,FALSE,104.05
17897,9726,Cash,TRUE,111.29
17898,9726,Credit Card,TRUE,1634.52
17899,9727,Cash,FALSE,1481.72
17900,9728,PayPal,FALSE,1965.14
17901,9728,Credit Card,FALSE,773.34
17902,9729,Cash,TRUE,388.67
17903,9730,PayPal,FALSE,1388.59
17904,9730,Credit Card,TRUE,68.92
17905,9731,PayPal,TRUE,1603.17
17906,9732,Cash,TRUE,268.36
17907,9732,Cash,FALSE,532.25
17908,9733,Credit Card,FALSE,1217.16
17909,9734,Credit Card,TRUE,320.56
17910,9734,Credit Card,FALSE,416.14
17911,9735,Cash,FALSE,1374.17
17912,9736,PayPal,TRUE,998.078219
17913,9736,Cash,FALSE,457.28
17914,9737,Cash,FALSE,846.41
17915,9738,Credit Card,TRUE,268.72
17916,9738,Bank Transfer,FALSE,1083.63
17917,9739,Credit Card,TRUE,1650.06
17918,9740,Bank Transfer,FALSE,1985.5
17919,9741,Bank Transfer,FALSE,762.81
17920,9741,Bank Transfer,FALSE,343.09
17921,9742,Cash,FALSE,1251.09
17922,9743,Bank Transfer,TRUE,439.03
17923,9743,Credit Card,TRUE,260.44
17924,9744,Credit Card,FALSE,1305.14
17925,9745,Bank Transfer,TRUE,918.91
17926,9745,Bank Transfer,FALSE,105.08
17927,9746,PayPal,FALSE,1715.09
17928,9747,Cash,TRUE,1567.39
17929,9747,Credit Card,FALSE,1511.52
17930,9748,PayPal,FALSE,1166.27
17931,9749,PayPal,FALSE,211.2
17932,9749,Bank Transfer,FALSE,1057.96
17933,9750,Credit Card,TRUE,1270.3
17934,9751,Cash,TRUE,678.77
17935,9751,Credit Card,FALSE,1056.49
17936,9752,Credit Card,TRUE,554.56
17937,9753,Cash,TRUE,220.47
17938,9753,Credit Card,FALSE,778.94
17939,9754,Cash,TRUE,1130.29
17940,9755,PayPal,FALSE,1478.97
17941,9755,Bank Transfer,FALSE,1117.62
17942,9756,Cash,FALSE,1259.27
17943,9757,Credit Card,FALSE,1102.84
17944,9757,Credit Card,TRUE,1585.41
17945,9758,PayPal,FALSE,998.078219
17946,9759,Cash,FALSE,853.22
17947,9760,Cash,FALSE,559.02
17948,9760,PayPal,TRUE,1031.74
17949,9761,Credit Card,TRUE,440.04
17950,9762,PayPal,FALSE,1264.03
17951,9762,Credit Card,TRUE,314.22
17952,9763,Bank Transfer,FALSE,1873.04
17953,9764,PayPal,FALSE,850.65
17954,9764,Bank Transfer,FALSE,835.56
17955,9765,PayPal,TRUE,1658.48
17956,9766,PayPal,FALSE,1922.9
17957,9766,Cash,TRUE,1624.19
17958,9767,Cash,FALSE,1949.49
17959,9768,PayPal,TRUE,387.68
17960,9768,Cash,FALSE,50.76
17961,9769,Cash,FALSE,88.87
17962,9770,Bank Transfer,FALSE,1778.07
17963,9770,PayPal,FALSE,97.86
17964,9771,Cash,FALSE,1671.6
17965,9772,Bank Transfer,FALSE,522.03
17966,9772,Bank Transfer,FALSE,259.09
17967,9773,Bank Transfer,TRUE,1353.05
17968,9774,Credit Card,TRUE,665.74
17969,9774,Cash,FALSE,1127.52
17970,9775,Bank Transfer,FALSE,96.71
17971,9776,Bank Transfer,TRUE,1905.72
17972,9776,Bank Transfer,FALSE,832.57
17973,9777,Cash,TRUE,998.078219
17974,9778,Cash,FALSE,1528.22
17975,9779,Credit Card,FALSE,1191.3
17976,9779,Cash,FALSE,1562.7
17977,9780,Bank Transfer,TRUE,223.43
17978,9781,PayPal,TRUE,1751.61
17979,9781,Credit Card,FALSE,601.71
17980,9782,Credit Card,TRUE,343.21
17981,9783,Bank Transfer,TRUE,1306.75
17982,9783,Cash,FALSE,627.01
17983,9784,Cash,FALSE,1927.53
17984,9785,Credit Card,FALSE,1197.65
17985,9785,Bank Transfer,TRUE,1771.19
17986,9786,PayPal,FALSE,1966.54
17987,9787,Bank Transfer,FALSE,1839.89
17988,9787,Credit Card,TRUE,998.078219
17989,9788,Credit Card,FALSE,1493.1
17990,9789,Bank Transfer,FALSE,115.19
17991,9789,Bank Transfer,TRUE,1810.9
17992,9790,PayPal,FALSE,224.02
17993,9791,PayPal,TRUE,1106.91
17994,9791,PayPal,TRUE,55.11
17995,9792,Credit Card,TRUE,91.48
17996,9793,Bank Transfer,TRUE,998.078219
17997,9793,Bank Transfer,TRUE,537.37
17998,9794,Cash,TRUE,1132.66
17999,9795,PayPal,TRUE,868.67
18000,9795,Cash,FALSE,279.09
18001,9796,Cash,FALSE,260.25
18002,9797,PayPal,FALSE,1515
18003,9798,Credit Card,TRUE,51.93
18004,9798,Credit Card,TRUE,1910.84
18005,9799,PayPal,FALSE,717.14
18006,9800,PayPal,TRUE,132.29
18007,9800,Credit Card,TRUE,439.54
18008,9801,Credit Card,TRUE,70.16
18009,9802,PayPal,FALSE,540.1
18010,9802,PayPal,TRUE,1721.09
18011,9803,Bank Transfer,TRUE,143.16
18012,9804,PayPal,TRUE,667.8
18013,9804,PayPal,FALSE,313.47
18014,9805,Cash,FALSE,1103.43
18015,9806,PayPal,TRUE,136.53
18016,9806,Credit Card,FALSE,279.81
18017,9807,Credit Card,TRUE,542.4
18018,9808,PayPal,TRUE,1969.1
18019,9808,Cash,FALSE,1358.65
18020,9809,PayPal,FALSE,512.93
18021,9810,Cash,TRUE,987.55
18022,9810,Bank Transfer,FALSE,1408.63
18023,9811,PayPal,TRUE,390.54
18024,9812,PayPal,TRUE,454.44
18025,9812,PayPal,FALSE,1228.5
18026,9813,Credit Card,TRUE,1023.46
18027,9814,Bank Transfer,TRUE,998.078219
18028,9814,Cash,TRUE,1079.23
18029,9815,PayPal,TRUE,146.23
18030,9816,PayPal,FALSE,1377.64
18031,9817,Credit Card,TRUE,733.58
18032,9817,Credit Card,FALSE,1166.23
18033,9818,PayPal,FALSE,217.59
18034,9819,Credit Card,TRUE,366.43
18035,9819,Bank Transfer,TRUE,1325.25
18036,9820,Credit Card,TRUE,115.62
18037,9821,Credit Card,TRUE,1244.08
18038,9821,Bank Transfer,TRUE,877.46
18039,9822,Cash,FALSE,1975.53
18040,9823,Cash,FALSE,770.15
18041,9823,PayPal,FALSE,1502.15
18042,9824,Credit Card,FALSE,422.69
18043,9825,PayPal,TRUE,629.33
18044,9825,Cash,FALSE,1633.7
18045,9826,Cash,FALSE,48.6
18046,9827,Credit Card,FALSE,789.44
18047,9827,Credit Card,TRUE,1477.4
18048,9828,Cash,FALSE,1306.83
18049,9829,Credit Card,FALSE,899.58
18050,9829,Credit Card,FALSE,1317.57
18051,9830,Cash,TRUE,294.25
18052,9831,PayPal,FALSE,124.27
18053,9831,Credit Card,TRUE,874.95
18054,9832,PayPal,TRUE,1762.46
18055,9833,Credit Card,TRUE,1052.42
18056,9833,Bank Transfer,FALSE,1393.63
18057,9834,Bank Transfer,FALSE,265.01
18058,9835,Cash,FALSE,1612.83
18059,9836,Cash,FALSE,875.42
18060,9836,Cash,FALSE,587.94
18061,9837,PayPal,FALSE,1070.91
18062,9838,Cash,FALSE,1681.32
18063,9838,Cash,FALSE,1763.75
18064,9839,PayPal,FALSE,1545.81
18065,9840,Bank Transfer,FALSE,1813.83
18066,9840,Credit Card,TRUE,42.4
18067,9841,Bank Transfer,FALSE,1621.11
18068,9842,Cash,TRUE,1355.1
18069,9842,Cash,TRUE,534.88
18070,9843,Bank Transfer,FALSE,1567.48
18071,9844,Bank Transfer,FALSE,1265.25
18072,9844,Cash,TRUE,1835.08
18073,9845,Bank Transfer,FALSE,109.75
18074,9846,Cash,FALSE,703.84
18075,9846,Credit Card,FALSE,143.69
18076,9847,Bank Transfer,FALSE,376.75
18077,9848,Bank Transfer,TRUE,1863.12
18078,9848,Bank Transfer,TRUE,998.078219
18079,9849,Credit Card,TRUE,1949.46
18080,9850,Credit Card,TRUE,1734.9
18081,9850,PayPal,FALSE,159.23
18082,9851,Bank Transfer,FALSE,1964.75
18083,9852,Cash,FALSE,130.59
18084,9852,Bank Transfer,FALSE,767.81
18085,9853,Cash,FALSE,144.91
18086,9854,Credit Card,TRUE,1905.24
18087,9855,PayPal,FALSE,968.66
18088,9855,Cash,FALSE,52.38
18089,9856,Cash,TRUE,421.09
18090,9857,PayPal,FALSE,1091.48
18091,9857,Bank Transfer,TRUE,619.96
18092,9858,Credit Card,FALSE,292.73
18093,9859,Credit Card,TRUE,1705.56
18094,9859,Bank Transfer,FALSE,1278.88
18095,9860,Cash,FALSE,315.2
18096,9861,Bank Transfer,FALSE,1803.72
18097,9861,Credit Card,FALSE,1226.51
18098,9862,Credit Card,TRUE,1005.9
18099,9863,Credit Card,FALSE,619.94
18100,9863,Bank Transfer,FALSE,940.45
18101,9864,Credit Card,TRUE,133.83
18102,9865,Credit Card,FALSE,684.94
18103,9865,Cash,TRUE,826.57
18104,9866,PayPal,FALSE,1543.48
18105,9867,Bank Transfer,TRUE,1174.23
18106,9867,Bank Transfer,TRUE,1442.73
18107,9868,PayPal,FALSE,231.59
18108,9869,Credit Card,FALSE,1407.86
18109,9869,Credit Card,FALSE,1811.8
18110,9870,Cash,FALSE,239.4
18111,9871,PayPal,TRUE,1204.05
18112,9871,Credit Card,FALSE,1022.26
18113,9872,PayPal,TRUE,1115.15
18114,9873,PayPal,TRUE,712.12
18115,9874,Bank Transfer,FALSE,547.81
18116,9874,Credit Card,FALSE,625.39
18117,9875,PayPal,TRUE,804.77
18118,9876,PayPal,TRUE,813.86
18119,9876,PayPal,TRUE,1832.65
18120,9877,Credit Card,FALSE,1696.81
18121,9878,Credit Card,TRUE,1217.6
18122,9878,Cash,TRUE,1780.22
18123,9879,Bank Transfer,FALSE,708.15
18124,9880,Credit Card,TRUE,1083.13
18125,9880,Bank Transfer,FALSE,392.98
18126,9881,Credit Card,TRUE,47.46
18127,9882,Credit Card,TRUE,245.53
18128,9882,Cash,FALSE,792.07
18129,9883,Bank Transfer,FALSE,825.91
18130,9884,PayPal,FALSE,1959.99
18131,9884,PayPal,TRUE,952.43
18132,9885,PayPal,TRUE,735.34
18133,9886,Bank Transfer,FALSE,1972.22
18134,9886,Bank Transfer,TRUE,1388.5
18135,9887,PayPal,TRUE,792.03
18136,9888,Bank Transfer,FALSE,1212.37
18137,9888,Cash,FALSE,611.6
18138,9889,Bank Transfer,TRUE,929.23
18139,9890,Credit Card,FALSE,722.36
18140,9890,Cash,FALSE,1883.46
18141,9891,Bank Transfer,TRUE,1274.86
18142,9892,Credit Card,TRUE,1739.93
18143,9893,Bank Transfer,FALSE,1113.24
18144,9893,Credit Card,TRUE,203.88
18145,9894,Credit Card,FALSE,1545.84
18146,9895,Credit Card,FALSE,1965.77
18147,9895,Bank Transfer,FALSE,546.9
18148,9896,Cash,FALSE,1641.93
18149,9897,Bank Transfer,TRUE,631.99
18150,9897,Cash,TRUE,200.34
18151,9898,Bank Transfer,FALSE,763.24
18152,9899,Bank Transfer,TRUE,1570.96
18153,9899,PayPal,FALSE,291.06
18154,9900,Bank Transfer,FALSE,1470.54
18155,9901,Credit Card,FALSE,1626.7
18156,9901,Bank Transfer,FALSE,998.078219
18157,9902,PayPal,FALSE,65.38
18158,9903,Credit Card,FALSE,998.078219
18159,9903,Cash,FALSE,300.06
18160,9904,Bank Transfer,TRUE,1795.75
18161,9905,Cash,TRUE,998.078219
18162,9905,Cash,TRUE,1321.93
18163,9906,Cash,FALSE,226.68
18164,9907,Cash,TRUE,1620.61
18165,9907,Credit Card,TRUE,292.92
18166,9908,PayPal,FALSE,328.56
18167,9909,Bank Transfer,FALSE,311.48
18168,9909,PayPal,FALSE,1710.89
18169,9910,Bank Transfer,TRUE,133.6
18170,9911,PayPal,FALSE,649.19
18171,9912,Bank Transfer,TRUE,945.66
18172,9912,PayPal,TRUE,1764.64
18173,9913,Bank Transfer,TRUE,850.21
18174,9914,Credit Card,FALSE,284.08
18175,9914,Cash,FALSE,501.37
18176,9915,Credit Card,TRUE,443.75
18177,9916,Bank Transfer,TRUE,1803.79
18178,9916,Cash,TRUE,237.56
18179,9917,Bank Transfer,FALSE,1009.85
18180,9918,Cash,FALSE,589.29
18181,9918,Cash,FALSE,538.02
18182,9919,Bank Transfer,FALSE,587.66
18183,9920,Cash,FALSE,1462.93
18184,9920,Bank Transfer,TRUE,183.16
18185,9921,PayPal,TRUE,1693.84
18186,9922,Cash,FALSE,1520.56
18187,9922,PayPal,FALSE,955.6
18188,9923,Credit Card,TRUE,1883.74
18189,9924,Bank Transfer,FALSE,1463.9
18190,9924,PayPal,TRUE,1872.03
18191,9925,Bank Transfer,TRUE,1051.13
18192,9926,Cash,FALSE,544.81
18193,9926,Cash,TRUE,274.14
18194,9927,Cash,TRUE,517.24
18195,9928,Bank Transfer,TRUE,1878.7
18196,9928,Credit Card,FALSE,1883.34
18197,9929,PayPal,FALSE,1192.78
18198,9930,Cash,FALSE,1571.49
18199,9931,Credit Card,TRUE,29.04
18200,9931,Bank Transfer,FALSE,1229.93
18201,9932,PayPal,FALSE,998.078219
18202,9933,PayPal,TRUE,1270
18203,9933,Credit Card,TRUE,372.73
18204,9934,PayPal,FALSE,804.99
18205,9935,Cash,FALSE,1544.99
18206,9935,Credit Card,FALSE,335.8
18207,9936,Bank Transfer,TRUE,1270.98
18208,9937,Cash,TRUE,483.32
18209,9937,PayPal,FALSE,20.29
18210,9938,PayPal,TRUE,1210.04
18211,9939,Bank Transfer,TRUE,1395.43
18212,9939,Credit Card,FALSE,1346.11
18213,9940,Cash,FALSE,805.13
18214,9941,PayPal,TRUE,1060.69
18215,9941,Bank Transfer,FALSE,998.078219
18216,9942,Credit Card,FALSE,998.078219
18217,9943,Credit Card,TRUE,256.31
18218,9943,Bank Transfer,TRUE,466
18219,9944,Cash,FALSE,1958.33
18220,9945,Cash,TRUE,1596.15
18221,9945,Credit Card,TRUE,1201.74
18222,9946,Credit Card,TRUE,462.8
18223,9947,Bank Transfer,FALSE,748.27
18224,9947,Bank Transfer,FALSE,1275.3
18225,9948,Bank Transfer,FALSE,1575.98
18226,9949,Bank Transfer,FALSE,1151.63
18227,9950,Cash,FALSE,1357.47
18228,9950,Bank Transfer,FALSE,510.62
18229,9951,Cash,FALSE,118.65
18230,9952,Credit Card,TRUE,1622.89
18231,9952,PayPal,FALSE,1996.87
18232,9953,Credit Card,FALSE,1985.32
18233,9954,PayPal,TRUE,234.38
18234,9954,Bank Transfer,FALSE,858.53
18235,9955,Cash,FALSE,561.07
18236,9956,Credit Card,FALSE,1402.53
18237,9956,Cash,TRUE,1979.95
18238,9957,Cash,TRUE,635.77
18239,9958,Credit Card,FALSE,692.64
18240,9958,Cash,FALSE,712.75
18241,9959,Cash,FALSE,998.078219
18242,9960,Cash,TRUE,1307.71
18243,9960,Cash,TRUE,1486.16
18244,9961,Credit Card,TRUE,1191.42
18245,9962,Bank Transfer,TRUE,1357.41
18246,9962,Cash,TRUE,1667.01
18247,9963,PayPal,TRUE,473.44
18248,9964,Cash,TRUE,977.44
18249,9964,Credit Card,FALSE,302.2
18250,9965,Credit Card,TRUE,925
18251,9966,PayPal,TRUE,846.21
18252,9966,PayPal,FALSE,1824.04
18253,9967,Bank Transfer,TRUE,734.45
18254,9968,PayPal,FALSE,43.34
18255,9969,Cash,TRUE,606.18
18256,9969,PayPal,TRUE,1239.25
18257,9970,Cash,TRUE,323.33
18258,9971,PayPal,FALSE,373.84
18259,9971,Cash,TRUE,52.72
18260,9972,Cash,TRUE,1060.68
18261,9973,Credit Card,TRUE,71
18262,9973,Bank Transfer,FALSE,1977.69
18263,9974,Credit Card,FALSE,1515.4
18264,9975,PayPal,TRUE,1394.7
18265,9975,Bank Transfer,FALSE,1116.54
18266,9976,Bank Transfer,TRUE,1281.24
18267,9977,Credit Card,TRUE,305.4
18268,9977,PayPal,FALSE,899.58
18269,9978,Cash,TRUE,601.97
18270,9979,Credit Card,TRUE,310.38
18271,9979,PayPal,FALSE,810.95
18272,9980,Credit Card,TRUE,743.22
18273,9981,Cash,FALSE,1182.11
18274,9981,Credit Card,FALSE,1708.87
18275,9982,PayPal,TRUE,733.14
18276,9983,Bank Transfer,FALSE,114.12
18277,9983,Cash,TRUE,1295.19
18278,9984,Bank Transfer,FALSE,1115.86
18279,9985,Credit Card,FALSE,998.078219
18280,9985,PayPal,FALSE,1257.27
18281,9986,Cash,FALSE,442.01
18282,9987,Cash,FALSE,1879.68
18283,9988,PayPal,TRUE,1375.9
18284,9988,PayPal,TRUE,1933.05
18285,9989,Cash,FALSE,1285.56
18286,9990,Cash,FALSE,452.17
18287,9990,Cash,FALSE,1364.48
18288,9991,PayPal,TRUE,998.078219
18289,9992,Cash,TRUE,960.9
18290,9992,PayPal,FALSE,19.74
18291,9993,Cash,TRUE,172.62
18292,9994,Bank Transfer,FALSE,1125.11
18293,9994,PayPal,FALSE,1478.26
18294,9995,Credit Card,FALSE,1005.72
18295,9996,Credit Card,FALSE,1590.65
18296,9996,Credit Card,FALSE,254.89
18297,9997,Credit Card,TRUE,582.5
18298,9998,Cash,FALSE,1771.14
18299,9998,PayPal,FALSE,756.93
18300,9999,Cash,FALSE,1209.96
18301,10000,PayPal,TRUE,1277.65
18302,10000,Credit Card,FALSE,1045.63
18303,10001,Credit Card,TRUE,783.21
18304,10002,Bank Transfer,TRUE,1419
18305,10002,Credit Card,TRUE,598.95
18306,10003,Cash,TRUE,523.82
18307,10004,Bank Transfer,FALSE,1286.67
18308,10004,Cash,FALSE,603.14
18309,10005,Bank Transfer,TRUE,1457.88
18310,10006,Credit Card,TRUE,78.89
18311,10007,PayPal,FALSE,458.12
18312,10007,Cash,TRUE,1234.02
18313,10008,Credit Card,FALSE,1952.62
18314,10009,Cash,FALSE,160.9
18315,10009,Bank Transfer,FALSE,973.02
18316,10010,Bank Transfer,TRUE,145.32
18317,10011,Credit Card,TRUE,255.24
18318,10011,Cash,FALSE,279.8
18319,10012,Cash,FALSE,1866.51
18320,10013,Credit Card,FALSE,1309.39
18321,10013,Bank Transfer,TRUE,1956.59
18322,10014,Cash,TRUE,394.52
18323,10015,Cash,TRUE,183.04
18324,10015,Credit Card,TRUE,482.03
18325,10016,Credit Card,FALSE,1126.79
18326,10017,Cash,TRUE,493.11
18327,10017,Bank Transfer,TRUE,884.14
18328,10018,PayPal,TRUE,466.98
18329,10019,Credit Card,TRUE,496.91
18330,10019,Credit Card,TRUE,998.078219
18331,10020,Credit Card,TRUE,985.03
18332,10021,Cash,TRUE,1125.7
18333,10021,Cash,FALSE,1748.78
18334,10022,PayPal,FALSE,346.1
18335,10023,Credit Card,FALSE,1566.46
18336,10023,Credit Card,FALSE,1481.11
18337,10024,Credit Card,FALSE,740.67
18338,10025,PayPal,TRUE,813.37
18339,10026,Credit Card,FALSE,998.078219
18340,10026,Bank Transfer,TRUE,1934.65
18341,10027,Credit Card,FALSE,415.23
18342,10028,Cash,TRUE,1997.85
18343,10028,Cash,FALSE,998.078219
18344,10029,Bank Transfer,FALSE,748.69
18345,10030,PayPal,TRUE,1973.39
18346,10030,PayPal,FALSE,1673.93
18347,10031,Bank Transfer,TRUE,1384.75
18348,10032,PayPal,FALSE,614.67
18349,10032,Credit Card,FALSE,256.2
18350,10033,Cash,TRUE,1949.85
18351,10034,Credit Card,TRUE,172.18
18352,10034,Bank Transfer,TRUE,790.31
18353,10035,Bank Transfer,FALSE,30.83
18354,10036,Credit Card,FALSE,738.9
18355,10036,PayPal,FALSE,1484.47
18356,10037,Credit Card,FALSE,1656.78
18357,10038,Cash,TRUE,823.64
18358,10038,PayPal,TRUE,139.73
18359,10039,Credit Card,FALSE,936.67
18360,10040,Cash,TRUE,732.49
18361,10040,PayPal,TRUE,235.32
18362,10041,PayPal,FALSE,1387.2
18363,10042,Credit Card,TRUE,160.05
18364,10042,Cash,FALSE,747.84
18365,10043,Bank Transfer,FALSE,814.4
18366,10044,PayPal,TRUE,636.07
18367,10045,Cash,FALSE,1559.54
18368,10045,Cash,FALSE,415.65
18369,10046,Cash,FALSE,904.61
18370,10047,Cash,TRUE,962.49
18371,10047,Credit Card,FALSE,436.8
18372,10048,Credit Card,FALSE,1446.74
18373,10049,Cash,FALSE,354.72
18374,10049,Bank Transfer,FALSE,595.79
