CustomerID,Points,Tier
2781,5832,Platinum
2782,9083,Gold
2783,6211,Platinum
2784,2839,Platinum
2785,7851,Platinum
2786,5932,Gold
2787,9623,Gold
2788,2037,Bronze
2789,1017,Silver
2790,848,Gold
2791,4453,Silver
2792,3214,Silver
2793,501,Silver
2794,6421,Gold
2795,254,Bronze
2796,1009,Gold
2797,4712,Silver
2798,2315,Bronze
2799,4358,Gold
2800,5476,Silver
2801,6355,Platinum
2802,5709,Bronze
2803,9150,Silver
2804,4056,Gold
2805,9781,Platinum
2806,7859,Platinum
2807,1397,Bronze
2808,9564,Platinum
2809,5493,Bronze
2810,1455,Gold
2811,7939,Gold
2812,4915,Bronze
2813,9763,Bronze
2814,8400,Silver
2815,2558,Silver
2816,9801,Bronze
2817,4221,Bronze
2818,1305,Silver
2819,8525,Gold
2820,5354,Bronze
2821,9463,Silver
2822,5310,Gold
2823,2430,Silver
2824,8113,Gold
2825,4910,Silver
2826,3633,Bronze
2827,2500,Bronze
2828,8993,Silver
2829,5794,Bronze
2830,730,Bronze
2831,2875,Platinum
2832,6625,Silver
2833,7889,Platinum
2834,3802,Silver
2835,5758,Bronze
2836,3580,Silver
2837,1519,Bronze
2838,9927,Bronze
2839,2774,Bronze
2840,412,Bronze
2841,3289,Bronze
2842,3036,Gold
2843,87,Silver
2844,3004,Platinum
2845,8470,Bronze
2846,7557,Bronze
2847,97,Gold
2848,7139,Silver
2849,459,Bronze
2850,9300,Bronze
2851,7060,Gold
2852,8710,Silver
2853,1197,Platinum
2854,7783,Platinum
2855,886,Bronze
2856,5935,Silver
2857,1527,Silver
2858,5566,Gold
2859,8948,Platinum
2860,551,Bronze
2861,4331,Gold
2862,1352,Platinum
2863,7710,Bronze
2864,6050,Bronze
2865,4213,Silver
2866,3517,Silver
2867,9744,Gold
2868,3892,Silver
2869,3930,Bronze
2870,620,Gold
2871,9785,Bronze
2872,3420,Silver
2873,5559,Platinum
2874,8534,Bronze
2875,5037,Silver
2876,9241,Gold
2877,5557,Silver
2878,5652,Bronze
2879,5252,Bronze
2880,9636,Silver
2881,7380,Silver
2882,3906,Gold
2883,5048,Gold
2884,2998,Gold
2885,2953,Silver
2886,7328,Gold
2887,7661,Gold
2888,9355,Silver
2889,1121,Platinum
2890,5105,Bronze
2891,8798,Bronze
2892,5076,Bronze
2893,6985,Bronze
2894,8392,Gold
2895,979,Platinum
2896,5180,Bronze
2897,2031,Bronze
2898,3551,Platinum
2899,1243,Gold
2900,2146,Silver
2901,2952,Platinum
2902,8348,Silver
2903,4808,Platinum
2904,7439,Silver
2905,1480,Platinum
2906,4810,Bronze
2907,475,Silver
2908,5494,Platinum
2909,4729,Silver
2910,4406,Gold
2911,5193,Silver
2912,6737,Gold
2913,1890,Gold
2914,5317,Gold
2915,2787,Silver
2916,1314,Silver
2917,8908,Bronze
2918,2718,Platinum
2919,2393,Bronze
2920,3312,Gold
2921,4835,Gold
2922,1375,Gold
2923,5662,Silver
2924,9298,Silver
2925,4564,Platinum
2926,4280,Silver
2927,7620,Silver
2928,8080,Silver
2929,3377,Platinum
2930,2024,Silver
2931,1818,Bronze
2932,7349,Silver
2933,3592,Gold
2934,2552,Silver
2935,9591,Bronze
2936,6297,Silver
2937,9297,Bronze
2938,1814,Silver
2939,8942,Silver
2940,1540,Platinum
2941,7498,Bronze
2942,9302,Gold
2943,1777,Platinum
2944,6321,Platinum
2945,5887,Gold
2946,7315,Silver
2947,2977,Bronze
2948,1562,Platinum
2949,7292,Silver
2950,1779,Gold
2951,637,Silver
2952,825,Silver
2953,8555,Platinum
2954,9618,Gold
2955,5796,Platinum
2956,1908,Gold
2957,3983,Gold
2958,9656,Platinum
2959,5255,Silver
2960,9913,Silver
2961,9628,Bronze
2962,9814,Gold
2963,9335,Platinum
2964,8579,Silver
2965,9594,Gold
2966,2926,Gold
2967,5209,Platinum
2968,4961,Silver
2969,6246,Gold
2970,7998,Silver
2971,1296,Platinum
2972,4038,Platinum
2973,7546,Gold
2974,4387,Platinum
2975,9822,Silver
2976,2210,Bronze
2977,7585,Silver
2978,2328,Gold
2979,3647,Bronze
2980,9925,Gold
2981,421,Platinum
2982,3716,Platinum
2983,8476,Platinum
2984,873,Platinum
2985,3346,Gold
2986,6223,Silver
2987,6025,Gold
2988,7711,Bronze
2989,6692,Silver
2990,1886,Platinum
2991,2859,Platinum
2992,3769,Silver
2993,9163,Platinum
2994,3823,Bronze
2995,5489,Platinum
2996,5992,Silver
2997,5986,Bronze
2998,3595,Gold
2999,4282,Bronze
3000,6943,Gold
3001,7005,Silver
3002,5739,Gold
3003,3718,Silver
3004,2977,Silver
3005,8068,Bronze
3006,4782,Platinum
3007,9995,Platinum
3008,8299,Platinum
3009,3640,Bronze
3010,9197,Platinum
3011,4835,Gold
3012,2484,Silver
3013,6666,Gold
3014,4150,Platinum
3015,4150,Gold
3016,6081,Bronze
3017,4942,Silver
3018,7597,Gold
3019,9373,Silver
3020,3145,Platinum
3021,648,Silver
3022,4949,Bronze
3023,2585,Bronze
3024,4986,Bronze
3025,6247,Platinum
3026,8220,Gold
3027,215,Gold
3028,7684,Bronze
3029,7825,Bronze
3030,6281,Gold
3031,9694,Platinum
3032,5198,Platinum
3033,2529,Gold
3034,1772,Bronze
3035,6466,Platinum
3036,6268,Silver
3037,9418,Bronze
3038,8436,Platinum
3039,4026,Platinum
3040,3232,Bronze
3041,6975,Silver
3042,1221,Gold
3043,920,Platinum
3044,1389,Silver
3045,9088,Gold
3046,3233,Bronze
3047,6104,Bronze
3048,6865,Platinum
3049,7649,Gold
3050,8443,Gold
3051,7087,Silver
3052,6404,Gold
3053,3591,Gold
3054,7338,Bronze
3055,9747,Silver
3056,9545,Silver
3057,8004,Silver
3058,9825,Gold
3059,2242,Gold
3060,8569,Gold
3061,7499,Bronze
3062,5151,Bronze
3063,1817,Platinum
3064,6128,Silver
3065,2187,Platinum
3066,1255,Bronze
3067,2456,Bronze
3068,8112,Bronze
3069,1373,Platinum
3070,6770,Gold
3071,336,Platinum
3072,3141,Bronze
3073,7329,Platinum
3074,2836,Silver
3075,6128,Gold
3076,6911,Bronze
3077,4384,Silver
3078,4572,Bronze
3079,5923,Silver
3080,7473,Platinum
3081,5176,Silver
3082,2103,Gold
3083,5833,Silver
3084,772,Silver
3085,1160,Bronze
3086,4159,Silver
3087,6201,Bronze
3088,6730,Gold
3089,4176,Platinum
3090,9934,Bronze
3091,1543,Bronze
3092,4907,Platinum
3093,9594,Gold
3094,8863,Bronze
3095,5447,Platinum
3096,4960,Bronze
3097,665,Bronze
3098,6419,Silver
3099,9553,Bronze
3100,3878,Platinum
3101,3507,Bronze
3102,7245,Gold
3103,2452,Bronze
3104,5763,Bronze
3105,6630,Bronze
3106,7751,Gold
3107,6852,Gold
3108,7210,Silver
3109,1316,Bronze
3110,6540,Silver
3111,2062,Bronze
3112,7882,Silver
3113,4763,Bronze
3114,5609,Silver
3115,19,Gold
3116,7694,Platinum
3117,8164,Silver
3118,2719,Silver
3119,8262,Platinum
3120,6172,Gold
3121,6763,Platinum
3122,7307,Gold
3123,9179,Silver
3124,5726,Bronze
3125,2685,Bronze
3126,8448,Gold
3127,920,Platinum
3128,9155,Platinum
3129,9432,Silver
3130,6453,Platinum
3131,9391,Platinum
3132,5160,Bronze
3133,8313,Gold
3134,8714,Platinum
3135,4665,Platinum
3136,1109,Silver
3137,6129,Platinum
3138,6034,Gold
3139,8503,Silver
3140,5123,Platinum
3141,8183,Silver
3142,2354,Silver
3143,7478,Platinum
3144,978,Silver
3145,2318,Platinum
3146,9902,Platinum
3147,9239,Bronze
3148,484,Silver
3149,7826,Silver
3150,8688,Platinum
3151,3510,Gold
3152,9008,Bronze
3153,3925,Bronze
3154,8775,Gold
3155,8356,Gold
3156,4793,Silver
3157,1143,Gold
3158,8363,Platinum
3159,5643,Gold
3160,3216,Silver
3161,2911,Platinum
3162,2804,Gold
3163,8706,Bronze
3164,9160,Silver
3165,2062,Bronze
3166,8472,Gold
3167,5287,Gold
3168,6250,Bronze
3169,257,Gold
3170,4790,Bronze
3171,7414,Gold
3172,5546,Bronze
3173,3083,Bronze
3174,7728,Platinum
3175,6856,Platinum
3176,1242,Silver
3177,1291,Silver
3178,7478,Gold
3179,3419,Silver
3180,4632,Platinum
3181,509,Platinum
3182,3385,Bronze
3183,3038,Gold
3184,8090,Silver
3185,726,Bronze
3186,2244,Gold
3187,4657,Bronze
3188,573,Platinum
3189,6869,Bronze
3190,7731,Platinum
3191,3374,Platinum
3192,3770,Silver
3193,4708,Platinum
3194,8774,Platinum
3195,6291,Bronze
3196,3552,Silver
3197,5762,Gold
3198,5850,Gold
3199,3037,Bronze
3200,5067,Silver
3201,8663,Platinum
3202,4904,Silver
3203,6801,Bronze
3204,387,Platinum
3205,9689,Silver
3206,6286,Gold
3207,9095,Gold
3208,213,Bronze
3209,8315,Platinum
3210,7776,Gold
3211,2261,Platinum
3212,6700,Silver
3213,8341,Platinum
3214,4501,Gold
3215,7499,Bronze
3216,4184,Platinum
3217,2174,Bronze
3218,427,Platinum
3219,8419,Bronze
3220,2003,Platinum
3221,6168,Gold
3222,2158,Gold
3223,8288,Silver
3224,1509,Gold
3225,9211,Platinum
3226,6057,Gold
3227,2499,Platinum
3228,9955,Gold
3229,5896,Silver
3230,3591,Platinum
3231,5150,Platinum
3232,4141,Gold
3233,3548,Gold
3234,9333,Silver
3235,747,Silver
3236,2231,Gold
3237,8584,Silver
3238,4863,Bronze
3239,3955,Gold
3240,2669,Silver
3241,9297,Bronze
3242,7670,Gold
3243,3639,Gold
3244,2406,Gold
3245,8883,Platinum
3246,7288,Silver
3247,1244,Gold
3248,914,Gold
3249,6174,Gold
3250,7445,Silver
3251,6997,Platinum
3252,7457,Platinum
3253,2757,Gold
3254,2134,Silver
3255,7926,Gold
3256,924,Silver
3257,7883,Bronze
3258,4372,Silver
3259,1171,Platinum
3260,6611,Gold
3261,963,Platinum
3262,2407,Gold
3263,409,Silver
3264,2689,Bronze
3265,3566,Silver
3266,7877,Silver
3267,7507,Bronze
3268,3802,Gold
3269,5066,Bronze
3270,2385,Bronze
3271,8180,Silver
3272,8144,Platinum
3273,6640,Bronze
3274,9760,Platinum
3275,426,Platinum
3276,7397,Silver
3277,8677,Bronze
3278,8317,Gold
3279,3066,Platinum
3280,5175,Silver
3281,984,Platinum
3282,3993,Bronze
3283,9346,Gold
3284,9260,Gold
3285,8096,Silver
3286,9276,Silver
3287,2487,Platinum
3288,2031,Platinum
3289,3680,Platinum
3290,8468,Silver
3291,2677,Silver
3292,4496,Gold
3293,5613,Bronze
3294,6515,Silver
3295,855,Platinum
3296,2413,Platinum
3297,6134,Bronze
3298,3484,Silver
3299,4540,Silver
3300,4448,Gold
3301,3580,Platinum
3302,2553,Bronze
3303,272,Silver
3304,4968,Silver
3305,5749,Platinum
3306,4204,Silver
3307,8458,Gold
3308,6790,Silver
3309,905,Silver
3310,2460,Silver
3311,8387,Bronze
3312,1669,Silver
3313,1093,Platinum
3314,2460,Platinum
3315,9390,Silver
3316,3342,Platinum
3317,9027,Platinum
3318,8793,Gold
3319,8514,Silver
3320,3390,Platinum
3321,563,Bronze
3322,4397,Platinum
3323,6356,Platinum
3324,9196,Bronze
3325,6578,Gold
3326,7736,Gold
3327,8741,Silver
3328,7716,Gold
3329,9184,Gold
3330,7498,Silver
3331,2744,Bronze
3332,1844,Gold
3333,467,Silver
3334,5545,Platinum
3335,5526,Platinum
3336,6019,Bronze
3337,6570,Silver
3338,9369,Silver
3339,1443,Platinum
3340,89,Gold
3341,7975,Gold
3342,3055,Gold
3343,8270,Platinum
3344,2607,Bronze
3345,6252,Bronze
3346,4663,Platinum
3347,6229,Gold
3348,7262,Platinum
3349,3808,Silver
3350,8133,Bronze
3351,1220,Platinum
3352,9008,Gold
3353,8008,Silver
3354,626,Bronze
3355,9114,Bronze
3356,2508,Gold
3357,5473,Gold
3358,5153,Gold
3359,2913,Bronze
3360,7140,Bronze
3361,5630,Gold
3362,7979,Silver
3363,9952,Gold
3364,9285,Bronze
3365,1229,Platinum
3366,5148,Gold
3367,2983,Bronze
3368,4436,Silver
3369,4645,Platinum
3370,5121,Bronze
3371,3981,Silver
3372,2408,Silver
3373,7520,Platinum
3374,5463,Platinum
3375,2936,Platinum
3376,2690,Platinum
3377,4255,Gold
3378,176,Platinum
3379,468,Silver
3380,7521,Bronze
3381,7747,Platinum
3382,8283,Gold
3383,953,Bronze
3384,2025,Silver
3385,5760,Platinum
3386,8609,Bronze
3387,3980,Bronze
3388,7425,Gold
3389,981,Platinum
3390,1081,Bronze
3391,1964,Platinum
3392,5093,Silver
3393,767,Silver
3394,6549,Silver
3395,5243,Silver
3396,3633,Silver
3397,9609,Silver
3398,3787,Silver
3399,7593,Silver
3400,2776,Gold
3401,377,Gold
3402,717,Gold
3403,1320,Silver
3404,5442,Platinum
3405,1986,Bronze
3406,67,Bronze
3407,4218,Bronze
3408,9091,Silver
3409,5124,Gold
3410,2463,Bronze
3411,5437,Silver
3412,856,Silver
3413,3921,Platinum
3414,3814,Silver
3415,7627,Bronze
3416,4810,Silver
3417,5318,Silver
3418,1086,Platinum
3419,3834,Platinum
3420,3435,Bronze
3421,298,Platinum
3422,900,Silver
3423,7492,Platinum
3424,8860,Platinum
3425,5017,Gold
3426,5842,Gold
3427,4102,Platinum
3428,1812,Platinum
3429,8082,Bronze
3430,2850,Gold
3431,7498,Bronze
3432,562,Platinum
3433,6454,Platinum
3434,6009,Platinum
3435,883,Bronze
3436,7054,Gold
3437,2396,Platinum
3438,7825,Platinum
3439,5325,Bronze
3440,6630,Platinum
3441,8762,Silver
3442,657,Bronze
3443,22,Bronze
3444,2964,Silver
3445,4730,Platinum
3446,5232,Bronze
3447,5506,Platinum
3448,659,Bronze
3449,9722,Bronze
3450,1975,Gold
3451,1973,Bronze
3452,7066,Platinum
3453,5885,Bronze
3454,1672,Silver
3455,4814,Platinum
3456,3877,Gold
3457,8614,Gold
3458,7302,Bronze
3459,7570,Platinum
3460,3619,Gold
3461,7822,Bronze
3462,7559,Platinum
3463,2987,Gold
3464,3734,Bronze
3465,1197,Bronze
3466,5290,Silver
3467,2516,Bronze
3468,1843,Platinum
3469,2266,Bronze
3470,8012,Bronze
3471,7724,Platinum
3472,4894,Silver
3473,2806,Platinum
3474,3470,Silver
3475,9448,Bronze
3476,4054,Gold
3477,1272,Silver
3478,7113,Gold
3479,4106,Silver
3480,7277,Platinum
3481,7020,Bronze
3482,8732,Bronze
3483,1469,Gold
3484,2167,Silver
3485,7405,Gold
3486,5809,Silver
3487,8162,Bronze
3488,4405,Platinum
3489,9656,Platinum
3490,9699,Silver
3491,8658,Silver
3492,6759,Gold
3493,1993,Gold
3494,4196,Gold
3495,367,Gold
3496,3730,Platinum
3497,7080,Platinum
3498,7527,Platinum
3499,516,Gold
3500,1573,Gold
3501,5800,Platinum
3502,4344,Silver
3503,5783,Silver
3504,8678,Gold
3505,4653,Silver
3506,4458,Silver
3507,1936,Bronze
3508,2479,Silver
3509,815,Gold
3510,3088,Gold
3511,9609,Silver
3512,1814,Silver
3513,7281,Platinum
3514,9398,Silver
3515,4134,Platinum
3516,6804,Platinum
3517,1515,Bronze
3518,8009,Platinum
3519,8617,Platinum
3520,1857,Platinum
3521,2475,Bronze
3522,7596,Gold
3523,3589,Silver
3524,3373,Silver
3525,2083,Gold
3526,6260,Platinum
3527,104,Silver
3528,6083,Silver
3529,2947,Platinum
3530,3818,Platinum
3531,4171,Platinum
3532,4738,Silver
3533,7217,Bronze
3534,1258,Bronze
3535,6538,Bronze
3536,48,Gold
3537,740,Platinum
3538,1294,Silver
3539,417,Silver
3540,4540,Silver
3541,6682,Silver
3542,4961,Bronze
3543,5181,Bronze
3544,2330,Silver
3545,5377,Platinum
3546,4227,Gold
3547,5452,Gold
3548,803,Silver
3549,9893,Gold
3550,9415,Platinum
3551,2677,Platinum
3552,6039,Silver
3553,1068,Bronze
3554,30,Platinum
3555,6312,Bronze
3556,6716,Platinum
3557,2142,Platinum
3558,5888,Silver
3559,9980,Gold
3560,5187,Gold
3561,7919,Silver
3562,9238,Platinum
3563,3324,Silver
3564,3116,Gold
3565,8545,Silver
3566,6974,Silver
3567,6996,Gold
3568,573,Gold
3569,9401,Bronze
3570,8167,Silver
3571,2838,Silver
3572,1579,Gold
3573,4042,Silver
3574,5336,Silver
3575,8818,Gold
3576,694,Platinum
3577,1127,Platinum
3578,5800,Bronze
3579,7394,Gold
3580,6120,Bronze
3581,5332,Gold
3582,1142,Silver
3583,7144,Bronze
3584,7756,Platinum
3585,6219,Gold
3586,7246,Silver
3587,4484,Platinum
3588,8061,Platinum
3589,2297,Bronze
3590,7452,Platinum
3591,5882,Gold
3592,5277,Bronze
3593,2441,Platinum
3594,5575,Bronze
3595,6726,Bronze
3596,47,Bronze
3597,9941,Gold
3598,3056,Bronze
3599,3975,Platinum
3600,8614,Bronze
3601,6517,Silver
3602,4641,Gold
3603,8925,Platinum
3604,7266,Bronze
3605,7701,Bronze
3606,7868,Gold
3607,2779,Bronze
3608,8206,Silver
3609,6899,Gold
3610,205,Platinum
3611,2121,Silver
3612,601,Silver
3613,27,Silver
3614,6858,Platinum
3615,1544,Gold
3616,526,Gold
3617,4274,Bronze
3618,2478,Bronze
3619,6211,Gold
3620,473,Silver
3621,6143,Gold
3622,5337,Platinum
3623,5996,Bronze
3624,4636,Silver
3625,1060,Gold
3626,3761,Silver
3627,1600,Silver
3628,4082,Bronze
3629,7290,Platinum
3630,9215,Silver
3631,6392,Gold
3632,4495,Bronze
3633,2753,Gold
3634,7070,Bronze
3635,9457,Gold
3636,5984,Bronze
3637,6683,Silver
3638,8520,Platinum
3639,5453,Gold
3640,8555,Bronze
3641,2569,Bronze
3642,8268,Gold
3643,561,Bronze
3644,614,Silver
3645,9302,Gold
3646,157,Bronze
3647,9666,Silver
3648,8018,Silver
3649,7220,Platinum
3650,7284,Bronze
3651,5126,Gold
3652,9425,Gold
3653,3809,Silver
3654,9806,Silver
3655,6713,Bronze
3656,9453,Silver
3657,4448,Bronze
3658,2063,Silver
3659,6692,Gold
3660,6116,Gold
3661,4639,Gold
3662,7298,Platinum
3663,5280,Platinum
3664,2001,Silver
3665,3669,Gold
3666,1838,Silver
3667,7133,Bronze
3668,1013,Silver
3669,4846,Gold
3670,4710,Platinum
3671,5372,Platinum
3672,3499,Bronze
3673,4773,Silver
3674,8228,Platinum
3675,2533,Silver
3676,5043,Bronze
3677,3830,Bronze
3678,3652,Bronze
3679,2185,Bronze
3680,6648,Bronze
3681,989,Silver
3682,4008,Gold
3683,4152,Platinum
3684,7975,Platinum
3685,5857,Bronze
3686,4284,Platinum
3687,4019,Silver
3688,4527,Silver
3689,9498,Bronze
3690,2601,Gold
3691,5724,Gold
3692,4606,Silver
3693,4120,Silver
3694,259,Platinum
3695,528,Bronze
3696,634,Platinum
3697,8878,Platinum
3698,5807,Silver
3699,2069,Platinum
3700,8182,Silver
3701,6832,Bronze
3702,4726,Platinum
3703,218,Bronze
3704,8503,Gold
3705,597,Platinum
3706,7608,Gold
3707,2745,Gold
3708,4348,Platinum
3709,8602,Platinum
3710,4257,Platinum
3711,8005,Bronze
3712,132,Platinum
3713,5111,Bronze
3714,2418,Silver
3715,101,Bronze
3716,4433,Platinum
3717,6302,Silver
3718,626,Silver
3719,2850,Silver
3720,2318,Silver
3721,6385,Gold
3722,2940,Bronze
3723,6577,Bronze
3724,6488,Bronze
3725,9690,Platinum
3726,2310,Platinum
3727,7396,Bronze
3728,6110,Gold
3729,6364,Platinum
3730,9751,Silver
3731,3670,Gold
3732,7014,Platinum
3733,104,Bronze
3734,6903,Platinum
3735,3721,Silver
3736,9047,Gold
3737,2860,Platinum
3738,842,Gold
3739,1542,Gold
3740,1141,Gold
3741,3615,Platinum
3742,9247,Bronze
3743,223,Silver
3744,8340,Bronze
3745,3287,Silver
3746,350,Gold
3747,7326,Bronze
3748,8490,Gold
3749,2262,Platinum
3750,5783,Gold
3751,1466,Bronze
3752,3961,Bronze
3753,1141,Silver
3754,7571,Silver
3755,4564,Platinum
3756,9265,Platinum
3757,4445,Bronze
3758,4916,Silver
3759,6756,Gold
3760,4654,Silver
3761,1306,Bronze
3762,4585,Platinum
3763,6090,Platinum
3764,9979,Silver
3765,6253,Bronze
3766,5119,Gold
3767,7990,Gold
3768,9842,Platinum
3769,6065,Bronze
3770,4804,Gold
3771,9566,Bronze
3772,2022,Bronze
3773,9735,Platinum
3774,4095,Platinum
3775,5266,Bronze
3776,3344,Gold
3777,8527,Platinum
3778,3975,Bronze
3779,5566,Gold
3780,4485,Platinum
3781,7219,Platinum
3782,2504,Platinum
3783,2283,Silver
3784,4075,Bronze
3785,9063,Silver
3786,4868,Silver
3787,2986,Silver
3788,1405,Bronze
3789,5728,Gold
3790,2784,Silver
3791,8285,Silver
3792,6867,Silver
3793,7572,Silver
3794,4293,Gold
3795,8815,Bronze
3796,939,Gold
3797,5819,Gold
3798,5692,Bronze
3799,9259,Silver
3800,1257,Silver
3801,1995,Gold
3802,7245,Bronze
3803,1836,Gold
3804,8271,Platinum
3805,1182,Platinum
3806,7681,Gold
3807,6832,Gold
3808,4235,Silver
3809,1556,Bronze
3810,2885,Platinum
3811,2386,Gold
3812,6934,Bronze
3813,291,Silver
3814,7203,Silver
3815,3918,Gold
3816,779,Platinum
3817,7096,Bronze
3818,6442,Gold
3819,390,Platinum
3820,7393,Bronze
3821,4826,Platinum
3822,901,Bronze
3823,6460,Bronze
3824,9055,Silver
3825,1981,Gold
3826,3896,Bronze
3827,555,Platinum
3828,9163,Silver
3829,6903,Gold
3830,1751,Gold
3831,6670,Bronze
3832,6431,Gold
3833,4667,Silver
3834,8834,Platinum
3835,9139,Platinum
3836,3298,Silver
3837,4150,Platinum
3838,9804,Gold
3839,8471,Bronze
3840,3892,Bronze
3841,9268,Gold
3842,5257,Silver
3843,7670,Gold
3844,668,Gold
3845,1738,Silver
3846,6093,Platinum
3847,5384,Platinum
3848,3574,Bronze
3849,4451,Bronze
3850,3658,Silver
3851,144,Silver
3852,8195,Bronze
3853,8808,Gold
3854,6366,Silver
3855,3951,Gold
3856,5662,Platinum
3857,1519,Platinum
3858,5612,Bronze
3859,6572,Silver
3860,8700,Silver
3861,2074,Bronze
3862,1104,Bronze
3863,56,Gold
3864,6713,Gold
3865,4817,Bronze
3866,4273,Bronze
3867,8921,Gold
3868,7995,Platinum
3869,9953,Silver
3870,6926,Platinum
3871,6974,Silver
3872,6398,Bronze
3873,5002,Bronze
3874,7418,Bronze
3875,5873,Gold
3876,4149,Silver
3877,9755,Platinum
3878,7300,Silver
3879,8269,Platinum
3880,1757,Bronze
3881,3310,Silver
3882,1297,Bronze
3883,2543,Platinum
3884,3528,Gold
3885,1232,Silver
3886,4370,Silver
3887,8887,Bronze
3888,8914,Bronze
3889,7826,Silver
3890,8701,Gold
3891,2880,Bronze
3892,801,Platinum
3893,2848,Bronze
3894,6552,Gold
3895,7543,Gold
3896,4398,Platinum
3897,4192,Gold
3898,1183,Gold
3899,8334,Gold
3900,5627,Silver
3901,374,Silver
3902,8947,Bronze
3903,8375,Gold
3904,3394,Platinum
3905,1109,Gold
3906,7229,Silver
3907,5899,Gold
3908,9753,Platinum
3909,2002,Bronze
3910,269,Platinum
3911,5951,Bronze
3912,8027,Bronze
3913,7368,Platinum
3914,1765,Platinum
3915,1464,Gold
3916,2873,Silver
3917,8418,Platinum
3918,2286,Silver
3919,4163,Gold
3920,8997,Bronze
3921,407,Gold
3922,8062,Silver
3923,1874,Gold
3924,1078,Gold
3925,4125,Gold
3926,8890,Gold
3927,4138,Bronze
3928,3859,Gold
3929,4396,Bronze
3930,6519,Platinum
3931,3439,Bronze
3932,6971,Silver
3933,7453,Gold
3934,1052,Bronze
3935,5151,Platinum
3936,7320,Gold
3937,3910,Bronze
3938,4123,Silver
3939,3717,Silver
3940,3001,Platinum
3941,1762,Gold
3942,7324,Bronze
3943,2534,Platinum
3944,9947,Platinum
3945,7263,Gold
3946,9254,Platinum
3947,7358,Bronze
3948,424,Gold
3949,9563,Bronze
3950,3135,Silver
3951,8900,Silver
3952,67,Bronze
3953,228,Bronze
3954,186,Platinum
3955,645,Silver
3956,1485,Platinum
3957,6755,Silver
3958,479,Silver
3959,7650,Platinum
3960,2855,Silver
3961,2452,Platinum
3962,5056,Platinum
3963,3357,Bronze
3964,226,Silver
3965,8846,Platinum
3966,91,Gold
3967,3387,Platinum
3968,5563,Bronze
3969,3196,Gold
3970,1251,Platinum
3971,3577,Bronze
3972,6081,Silver
3973,9155,Bronze
3974,1290,Gold
3975,3130,Bronze
3976,8019,Gold
3977,7022,Silver
3978,1353,Silver
3979,3548,Gold
3980,8992,Silver
3981,8494,Gold
3982,7839,Bronze
3983,3900,Silver
3984,8347,Gold
3985,7733,Platinum
3986,1572,Bronze
3987,3384,Gold
3988,8125,Bronze
3989,5074,Gold
3990,2773,Platinum
3991,7366,Bronze
3992,6251,Silver
3993,3172,Gold
3994,8861,Gold
3995,2745,Platinum
3996,7127,Platinum
3997,4832,Bronze
3998,1909,Silver
3999,8935,Bronze
4000,2052,Platinum
4001,4276,Silver
4002,6367,Silver
4003,8722,Bronze
4004,4516,Silver
4005,9056,Platinum
4006,5636,Platinum
4007,2441,Silver
4008,7753,Bronze
4009,9412,Silver
4010,5662,Silver
4011,3572,Silver
4012,9357,Platinum
4013,2602,Bronze
4014,7580,Bronze
4015,5688,Gold
4016,6702,Platinum
4017,3217,Platinum
4018,9175,Silver
4019,6212,Silver
4020,9122,Gold
4021,5033,Silver
4022,7685,Silver
4023,2880,Bronze
4024,6531,Gold
4025,1827,Gold
4026,6038,Gold
4027,7519,Silver
4028,83,Silver
4029,9566,Platinum
4030,813,Silver
4031,4376,Bronze
4032,3941,Bronze
4033,3816,Bronze
4034,1138,Silver
4035,5196,Platinum
4036,6412,Bronze
4037,8490,Platinum
4038,9483,Silver
4039,9636,Platinum
4040,6716,Bronze
4041,9291,Platinum
4042,4602,Gold
4043,548,Bronze
4044,5506,Gold
4045,9795,Platinum
4046,2522,Gold
4047,5664,Platinum
4048,7594,Bronze
4049,1813,Platinum
4050,668,Silver
4051,7034,Silver
4052,7803,Platinum
4053,9495,Silver
4054,1168,Gold
4055,2038,Bronze
4056,3226,Gold
4057,7110,Silver
4058,6586,Silver
4059,1184,Silver
4060,6151,Bronze
4061,3205,Silver
4062,9138,Bronze
4063,2882,Gold
4064,5030,Platinum
4065,5315,Silver
4066,6531,Bronze
4067,2692,Silver
4068,9830,Gold
4069,4926,Gold
4070,8291,Silver
4071,1081,Silver
4072,243,Bronze
4073,2250,Bronze
4074,8411,Bronze
4075,6998,Bronze
4076,604,Gold
4077,8798,Gold
4078,3030,Platinum
4079,2979,Gold
4080,2562,Bronze
4081,1133,Gold
4082,7867,Silver
4083,9520,Silver
4084,4943,Gold
4085,9974,Bronze
4086,8401,Platinum
4087,3304,Gold
4088,2687,Platinum
4089,7937,Gold
4090,2227,Bronze
4091,427,Platinum
4092,1941,Gold
4093,4232,Silver
4094,5489,Platinum
4095,8106,Gold
4096,9401,Bronze
4097,6838,Bronze
4098,577,Silver
4099,6864,Gold
4100,5665,Silver
4101,727,Silver
4102,532,Platinum
4103,61,Silver
4104,256,Bronze
4105,8741,Silver
4106,9763,Gold
4107,3740,Silver
4108,6357,Platinum
4109,8361,Gold
4110,6994,Silver
4111,4420,Gold
4112,2208,Gold
4113,2964,Silver
4114,5912,Bronze
4115,2741,Bronze
4116,4558,Platinum
4117,3598,Platinum
4118,4491,Bronze
4119,6557,Gold
4120,360,Platinum
4121,2162,Silver
4122,2870,Gold
4123,1183,Silver
4124,8224,Platinum
4125,4487,Platinum
